2,1,4
2,1,2
2,1,1
2,1,0
2,1,3
48,2,2
48,2,3
48,2,0
46,2,1
48,2,4
230,3,3
230,3,4
230,3,1
230,3,2
230,3,0
230,4,2
230,4,3
230,4,1
230,4,4
230,4,0
230,5,3
230,5,0
230,5,4
186,5,2
184,5,1
230,6,0
230,6,2
230,6,4
230,6,3
230,6,1
230,7,3
230,7,4
230,7,2
230,7,0
230,7,1
230,8,3
230,8,4
230,8,2
230,8,0
230,8,1
230,9,4
230,9,2
230,9,0
230,9,1
230,9,3
230,10,0
230,10,4
230,10,3
230,10,2
230,10,1
184,11,4
184,11,0
184,11,3
184,11,2
186,11,1
48,12,3
48,12,4
48,12,2
48,12,0
46,12,1
230,13,2
230,13,3
230,13,1
230,13,0
230,13,4
230,14,4
230,14,2
230,14,0
230,14,3
230,14,1
184,15,4
230,15,2
230,15,1
230,15,0
184,15,3
230,16,4
230,16,2
230,16,1
230,16,3
230,16,0
230,17,0
230,17,4
230,17,2
230,17,1
230,17,3
230,18,4
230,18,3
230,18,2
230,18,1
230,18,0
230,19,2
184,19,4
230,19,0
230,19,1
184,19,3
230,20,2
230,20,3
230,20,0
230,20,4
230,20,1
184,21,0
184,21,4
184,21,2
186,21,1
184,21,3
48,22,3
48,22,0
46,22,1
48,22,4
48,22,2
230,23,0
230,23,1
230,23,4
230,23,2
230,23,3
230,24,2
230,24,1
230,24,0
230,24,3
230,24,4
230,25,0
230,25,4
230,25,2
230,25,1
230,25,3
230,26,0
230,26,1
230,26,3
230,26,2
230,26,4
230,27,3
230,27,4
230,27,2
230,27,1
230,27,0
230,28,1
230,28,0
230,28,4
230,28,2
230,28,3
230,29,0
230,29,1
230,29,4
230,29,2
230,29,3
230,30,0
230,30,1
230,30,4
230,30,2
230,30,3
184,31,0
186,31,1
184,31,2
184,31,3
184,31,4
48,32,0
48,32,2
48,32,4
46,32,1
48,32,3
184,33,1
186,33,2
230,33,3
230,33,0
230,33,4
230,34,4
230,34,2
230,34,0
230,34,1
230,34,3
184,35,0
230,35,2
230,35,1
230,35,4
230,35,3
230,36,0
230,36,1
230,36,2
230,36,4
230,36,3
230,37,0
230,37,1
230,37,4
230,37,3
230,37,2
230,38,0
230,38,1
230,38,3
230,38,2
230,38,4
230,39,1
230,39,0
230,39,2
230,39,3
230,39,4
230,40,2
230,40,0
230,40,1
230,40,3
230,40,4
186,41,1
184,41,3
184,41,4
184,41,2
184,41,0
48,42,4
46,42,1
48,42,3
48,42,2
48,42,0
230,43,1
230,43,3
184,43,4
230,43,0
230,43,2
184,44,2
184,44,1
184,44,4
184,44,0
184,44,3
184,45,4
184,45,0
184,45,2
184,45,3
184,45,1
230,46,0
230,46,1
230,46,3
184,46,2
230,46,4
230,47,1
230,47,4
230,47,2
230,47,3
184,47,0
184,48,0
230,48,4
184,48,2
184,48,3
184,48,1
230,49,1
230,49,2
230,49,3
186,49,0
230,49,4
230,50,1
230,50,2
230,50,3
230,50,0
230,50,4
184,51,4
186,51,1
184,51,2
184,51,0
184,51,3
48,52,0
46,52,1
48,52,2
48,52,3
48,52,4
230,53,4
230,53,0
230,53,2
230,53,1
230,53,3
230,54,3
230,54,1
230,54,0
230,54,2
230,54,4
230,55,0
230,55,1
230,55,2
230,55,3
230,55,4
230,56,1
228,56,4
230,56,2
230,56,0
230,56,3
228,57,4
228,57,1
228,57,3
228,57,0
228,57,2
228,58,0
228,58,3
228,58,1
228,58,2
228,58,4
228,59,0
228,59,1
228,59,4
228,59,2
228,59,3
228,60,4
228,60,2
228,60,0
228,60,1
228,60,3
184,61,1
182,61,0
184,61,4
182,61,2
182,61,3
48,62,0
48,62,2
46,62,1
46,62,4
48,62,3
228,63,1
228,63,0
228,63,2
228,63,4
228,63,3
228,64,0
228,64,2
228,64,4
228,64,3
228,64,1
