x_key,y_key,radiation,weight,step,id
3,4,0.078959,1,0,7
3,4,0.078981,1,1,7
3,4,0.080657,1,2,7
3,3,0.084744,1,3,7
3,3,0.089934,1,4,7
2,3,0.096753,1,5,7
2,3,0.103473,1,6,7
2,2,0.109693,1,7,7
2,2,0.115106,1,8,7
1,2,0.120934,1,9,7
1,2,0.127379,1,10,7
1,1,0.134214,1,11,7
1,1,0.13986,1,12,7
1,1,0.14647,1,13,7
0,1,0.151504,1,14,7
0,0,0.155882,1,15,7
0,0,0.159362,1,16,7
0,0,0.162017,1,17,7
-1,0,0.163118,1,18,7
-1,-1,0.162766,1,19,7
-1,-1,0.159804,1,20,7
-2,-1,0.155115,1,21,7
-2,-2,0.149153,1,22,7
-2,-2,0.141997,1,23,7
-2,-2,0.134334,1,24,7
-3,-3,0.126219,1,25,7
-3,-3,0.117428,1,26,7
-3,-3,0.108902,1,27,7
-4,-4,0.100454,1,28,7
-4,-4,0.094792,1,29,7
-4,-4,0.091138,1,30,7
-4,-4,0.093104,1,31,7
-4,-4,0.09277,1,32,7
-4,-4,0.094649,1,33,7
-4,-4,0.093695,1,34,7
-4,-4,0.094574,1,35,7
-4,-4,0.095129,1,36,7
-4,-4,0.096352,1,37,7
-4,-4,0.101399,1,38,7
-3,-4,0.110618,1,39,7
-3,-4,0.111663,1,40,7
-3,-5,0.116359,1,41,7
-3,-4,0.139566,1,42,7
-3,-4,0.133896,1,43,7
-3,-4,0.131496,1,44,7
-3,-3,0.137533,1,45,7
-2,-3,0.149565,1,46,7
-2,-3,0.16496,1,47,7
-2,-3,0.186233,1,48,7
-1,-4,0.214179,1,49,7
-1,-3,0.254004,1,50,7
0,-2,0.251638,1,51,7
0,-2,0.232924,1,52,7
0,-1,0.206168,1,53,7
-1,-1,0.181757,1,54,7
-1,-1,0.177249,1,55,7
-1,0,0.162717,1,56,7
-1,0,0.147227,1,57,7
-1,0,0.1281,1,58,7
-1,1,0.112711,1,59,7
-2,1,0.096308,1,60,7
-2,1,0.083906,1,61,7
-3,2,0.074092,1,62,7
-3,2,0.066116,1,63,7
-3,2,0.059371,1,64,7
-4,3,0.054124,1,65,7
-4,3,0.049353,1,66,7
-4,3,0.045143,1,67,7
-5,4,0.041607,1,68,7
-5,4,0.038467,1,69,7
-5,4,0.036862,1,70,7
-5,4,0.036052,1,71,7
-5,5,0.035089,1,72,7
-4,5,0.034889,1,73,7
-4,5,0.035881,1,74,7
-4,5,0.037689,1,75,7
-3,5,0.040262,1,76,7
-3,5,0.043131,1,77,7
-3,4,0.046929,1,78,7
-3,4,0.051423,1,79,7
-2,3,0.057071,1,80,7
-2,3,0.062917,1,81,7
-1,3,0.069753,1,82,7
-1,3,0.078188,1,83,7
-1,2,0.08852,1,84,7
0,2,0.099606,1,85,7
0,2,0.104604,1,86,7
0,2,0.101896,1,87,7
0,2,0.095073,1,88,7
0,3,0.086271,1,89,7
0,3,0.07833,1,90,7
0,4,0.069964,1,91,7
0,4,0.063153,1,92,7
0,4,0.05879,1,93,7
0,5,0.053376,1,94,7
0,5,0.049228,1,95,7
0,6,0.048363,1,96,7
1,6,0.048953,1,97,7
1,5,0.051244,1,98,7
1,5,0.054529,1,99,7
1,5,0.059648,1,100,7
1,4,0.065015,1,101,7
1,4,0.071988,1,102,7
1,3,0.079685,1,103,7
1,3,0.08739,1,104,7
1,3,0.089004,1,105,7
1,3,0.087767,1,106,7
1,3,0.08493,1,107,7
1,3,0.078207,1,108,7
1,4,0.072284,1,109,7
1,4,0.069646,1,110,7
2,4,0.067703,1,111,7
2,4,0.064675,1,112,7
2,5,0.06011,1,113,7
3,5,0.055443,1,114,7
3,5,0.054608,1,115,7
3,5,0.055894,1,116,7
4,5,0.058205,1,117,7
4,5,0.062136,1,118,7
4,4,0.066548,1,119,7
4,4,0.071047,1,120,7
5,4,0.074696,1,121,7
5,3,0.077995,1,122,7
5,3,0.083723,1,123,7
5,3,0.09153,1,124,7
5,2,0.104386,1,125,7
4,2,0.116978,1,126,7
4,2,0.130709,1,127,7
4,1,0.143105,1,128,7
3,1,0.164396,1,129,7
3,1,0.188531,1,130,7
3,0,0.215271,1,131,7
2,0,0.242853,1,132,7
2,0,0.273623,1,133,7
2,-1,0.300882,1,134,7
1,-1,0.327501,1,135,7
1,-2,0.374367,1,136,7
2,-2,0.432272,1,137,7
2,-2,0.527578,1,138,7
2,-2,0.653051,1,139,7
3,-3,0.79375,1,140,7
3,-3,0.886082,1,141,7
3,-3,0.887282,1,142,7
