x_key,y_key,radiation,weight,step,id
-4,-5,0.081678,1,0,1
-4,-5,0.081688,1,1,1
-4,-4,0.082507,1,2,1
-4,-4,0.082025,1,3,1
-5,-4,0.080588,1,4,1
-5,-3,0.079272,1,5,1
-5,-3,0.077951,1,6,1
-5,-2,0.076826,1,7,1
-5,-2,0.075296,1,8,1
-5,-2,0.073108,1,9,1
-5,-1,0.070556,1,10,1
-5,-1,0.067858,1,11,1
-5,0,0.065181,1,12,1
-5,0,0.062512,1,13,1
-5,0,0.059718,1,14,1
-5,1,0.0571,1,15,1
-5,1,0.054524,1,16,1
-5,2,0.051925,1,17,1
-5,2,0.049637,1,18,1
-5,2,0.049415,1,19,1
-4,2,0.050485,1,20,1
-4,2,0.05185,1,21,1
-4,3,0.052225,1,22,1
-4,3,0.051501,1,23,1
-3,3,0.05042,1,24,1
-3,4,0.049665,1,25,1
-3,4,0.049304,1,26,1
-3,4,0.04882,1,27,1
-2,5,0.047808,1,28,1
-2,5,0.04659,1,29,1
-2,5,0.047756,1,30,1
-1,5,0.050577,1,31,1
-1,5,0.054215,1,32,1
0,4,0.058711,1,33,1
0,4,0.063833,1,34,1
0,4,0.069665,1,35,1
0,3,0.075583,1,36,1
1,3,0.08217,1,37,1
1,3,0.089969,1,38,1
1,3,0.099173,1,39,1
2,2,0.109985,1,40,1
2,2,0.121564,1,41,1
2,2,0.13388,1,42,1
2,1,0.147116,1,43,1
2,1,0.163405,1,44,1
2,1,0.181675,1,45,1
2,0,0.204631,1,46,1
2,0,0.236338,1,47,1
2,-1,0.273758,1,48,1
2,-1,0.318156,1,49,1
2,-1,0.325363,1,50,1
2,-1,0.326413,1,51,1
