x_key,y_key,radiation,weight,step,id
-5,3,0.043137,1,0,7
-5,3,0.043182,1,1,7
-5,3,0.045036,1,2,7
-4,3,0.04715,1,3,7
-4,3,0.049172,1,4,7
-4,3,0.051471,1,5,7
-3,3,0.053872,1,6,7
-3,3,0.056627,1,7,7
-2,3,0.059934,1,8,7
-2,3,0.062597,1,9,7
-2,3,0.06557,1,10,7
-1,3,0.068742,1,11,7
-1,3,0.072008,1,12,7
0,3,0.075421,1,13,7
0,3,0.078332,1,14,7
0,3,0.080719,1,15,7
1,3,0.08287,1,16,7
1,3,0.084577,1,17,7
2,3,0.085942,1,18,7
2,3,0.087105,1,19,7
2,3,0.089735,1,20,7
2,3,0.094451,1,21,7
2,3,0.099301,1,22,7
2,2,0.107093,1,23,7
2,2,0.116619,1,24,7
2,2,0.1259,1,25,7
2,1,0.136975,1,26,7
2,1,0.147556,1,27,7
1,1,0.161398,1,28,7
1,1,0.175239,1,29,7
1,0,0.190528,1,30,7
1,0,0.207762,1,31,7
1,0,0.228609,1,32,7
1,-1,0.242653,1,33,7
1,-1,0.265608,1,34,7
1,-1,0.281499,1,35,7
0,-2,0.30085,1,36,7
0,-2,0.313536,1,37,7
0,-3,0.328154,1,38,7
0,-3,0.327081,1,39,7
0,-3,0.326962,1,40,7
0,-3,0.326971,1,41,7
0,-3,0.326977,1,42,7
