x_key,y_key,radiation,weight,step,id
-5,3,0.042953,1,0,9
-5,3,0.04301,1,1,9
-5,3,0.044761,1,2,9
-4,3,0.046433,1,3,9
-4,3,0.04819,1,4,9
-4,3,0.050274,1,5,9
-3,3,0.052455,1,6,9
-3,3,0.055444,1,7,9
-3,3,0.057376,1,8,9
-2,3,0.060568,1,9,9
-2,3,0.063124,1,10,9
-1,3,0.065816,1,11,9
-1,3,0.068641,1,12,9
-1,3,0.071857,1,13,9
0,3,0.074891,1,14,9
0,3,0.07707,1,15,9
1,3,0.079311,1,16,9
1,3,0.080975,1,17,9
1,3,0.082017,1,18,9
2,3,0.083479,1,19,9
2,3,0.08422,1,20,9
2,3,0.086837,1,21,9
2,3,0.090694,1,22,9
2,3,0.096828,1,23,9
2,3,0.104262,1,24,9
2,2,0.111017,1,25,9
2,2,0.122748,1,26,9
2,2,0.133549,1,27,9
2,1,0.144876,1,28,9
2,1,0.159109,1,29,9
2,1,0.173261,1,30,9
1,0,0.187234,1,31,9
1,0,0.203193,1,32,9
1,0,0.225839,1,33,9
1,-1,0.244145,1,34,9
1,-1,0.266408,1,35,9
1,-1,0.283999,1,36,9
1,-1,0.307932,1,37,9
1,-2,0.326429,1,38,9
1,-2,0.347518,1,39,9
1,-2,0.355547,1,40,9
