x_key,y_key,radiation,weight,step,id
-5,3,0.046308,1,0,7
-5,3,0.046668,1,1,7
-4,3,0.050061,1,2,7
-4,3,0.053317,1,3,7
-3,3,0.056349,1,4,7
-3,3,0.058982,1,5,7
-2,3,0.062400,1,6,7
-2,3,0.066761,1,7,7
-1,3,0.071086,1,8,7
-1,3,0.074935,1,9,7
0,3,0.077901,1,10,7
0,3,0.080530,1,11,7
1,3,0.083193,1,12,7
1,3,0.085516,1,13,7
1,3,0.085349,1,14,7
1,3,0.080955,1,15,7
1,4,0.074004,1,16,7
1,4,0.067406,1,17,7
1,4,0.062466,1,18,7
1,5,0.056972,1,19,7
2,5,0.052725,1,20,7
2,5,0.051997,1,21,7
2,5,0.051821,1,22,7
2,5,0.054582,1,23,7
2,5,0.058736,1,24,7
2,4,0.064700,1,25,7
2,4,0.068437,1,26,7
3,4,0.068691,1,27,7
3,4,0.064918,1,28,7
3,5,0.059515,1,29,7
4,5,0.055621,1,30,7
4,5,0.054844,1,31,7
4,5,0.057389,1,32,7
4,5,0.060707,1,33,7
4,5,0.061898,1,34,7
4,5,0.061515,1,35,7
5,5,0.062329,1,36,7
4,4,0.063764,1,37,7
4,4,0.064319,1,38,7
4,5,0.063543,1,39,7
4,4,0.063971,1,40,7
4,4,0.071637,1,41,7
4,4,0.079540,1,42,7
4,3,0.087913,1,43,7
4,3,0.099825,1,44,7
4,2,0.108808,1,45,7
5,2,0.116376,1,46,7
5,2,0.125222,1,47,7
5,1,0.135259,1,48,7
5,1,0.137349,1,49,7
4,1,0.136680,1,50,7
4,1,0.137912,1,51,7
4,1,0.152894,1,52,7
4,1,0.165937,1,53,7
4,1,0.168961,1,54,7
4,1,0.155000,1,55,7
3,2,0.135590,1,56,7
3,2,0.126300,1,57,7
3,2,0.124883,1,58,7
2,2,0.125235,1,59,7
2,2,0.117702,1,60,7
2,2,0.107204,1,61,7
1,2,0.103095,1,62,7
1,2,0.103226,1,63,7
0,2,0.102338,1,64,7
0,2,0.095513,1,65,7
0,2,0.085662,1,66,7
