x_key,y_key,radiation,weight,step,id
-5,3,0.044694,1,0,1
-5,3,0.045111,1,1,1
-5,2,0.048815,1,2,1
-4,2,0.051159,1,3,1
-4,2,0.052613,1,4,1
-4,3,0.055273,1,5,1
-3,3,0.058614,1,6,1
-3,3,0.058580,1,7,1
-3,3,0.057694,1,8,1
-2,3,0.057498,1,9,1
-2,3,0.058026,1,10,1
-2,3,0.062903,1,11,1
-1,3,0.068466,1,12,1
-1,3,0.073085,1,13,1
-1,3,0.074188,1,14,1
0,3,0.074431,1,15,1
0,3,0.076175,1,16,1
1,3,0.079770,1,17,1
1,3,0.083129,1,18,1
1,3,0.081674,1,19,1
2,4,0.077594,1,20,1
2,4,0.072205,1,21,1
2,4,0.066822,1,22,1
2,5,0.061799,1,23,1
2,5,0.057230,1,24,1
3,5,0.058284,1,25,1
3,5,0.060722,1,26,1
3,4,0.065679,1,27,1
3,4,0.072435,1,28,1
3,4,0.076589,1,29,1
3,4,0.078534,1,30,1
4,3,0.080884,1,31,1
4,3,0.085147,1,32,1
4,3,0.090134,1,33,1
5,3,0.096582,1,34,1
5,2,0.102372,1,35,1
5,2,0.105998,1,36,1
5,2,0.107055,1,37,1
4,2,0.110288,1,38,1
4,2,0.116317,1,39,1
4,2,0.126107,1,40,1
4,2,0.136265,1,41,1
3,1,0.160387,1,42,1
3,1,0.174819,1,43,1
3,1,0.176899,1,44,1
3,1,0.170295,1,45,1
3,1,0.161843,1,46,1
4,1,0.148352,1,47,1
4,2,0.137654,1,48,1
4,1,0.141690,1,49,1
4,2,0.136640,1,50,1
4,2,0.135560,1,51,1
4,2,0.131100,1,52,1
4,2,0.131140,1,53,1
4,2,0.130824,1,54,1
3,2,0.132531,1,55,1
3,2,0.127760,1,56,1
3,2,0.116022,1,57,1
3,3,0.103782,1,58,1
2,3,0.093667,1,59,1
2,3,0.088182,1,60,1
2,3,0.085891,1,61,1
1,3,0.082720,1,62,1
1,3,0.077548,1,63,1
1,4,0.076052,1,64,1
1,3,0.077213,1,65,1
1,4,0.072080,1,66,1
1,4,0.073652,1,67,1
1,4,0.071465,1,68,1
1,4,0.071481,1,69,1
1,4,0.073849,1,70,1
1,4,0.077654,1,71,1
1,3,0.079422,1,72,1
1,3,0.078488,1,73,1
1,3,0.080365,1,74,1
1,3,0.083946,1,75,1
1,3,0.091940,1,76,1
1,2,0.103097,1,77,1
1,2,0.114867,1,78,1
1,1,0.122442,1,79,1
0,1,0.129328,1,80,1
0,1,0.138094,1,81,1
0,1,0.133985,1,82,1
-1,1,0.125176,1,83,1
-1,1,0.112028,1,84,1
-1,1,0.101815,1,85,1
-1,1,0.096285,1,86,1
-1,2,0.087969,1,87,1
-1,2,0.082548,1,88,1
-2,2,0.072961,1,89,1
-2,3,0.066163,1,90,1
-2,3,0.060314,1,91,1
-3,3,0.056155,1,92,1
-3,3,0.051378,1,93,1
-4,3,0.049170,1,94,1
-4,3,0.048745,1,95,1
-4,3,0.048700,1,96,1
-5,2,0.047656,1,97,1
-5,2,0.045801,1,98,1
-5,2,0.047024,1,99,1
-5,2,0.048397,1,100,1
-5,2,0.050345,1,101,1
-4,2,0.052615,1,102,1
-4,2,0.056757,1,103,1
-4,2,0.060327,1,104,1
-4,1,0.062018,1,105,1
-4,1,0.064528,1,106,1
-4,1,0.069115,1,107,1
-4,0,0.074909,1,108,1
-3,0,0.083121,1,109,1
-3,0,0.082456,1,110,1
-3,0,0.083443,1,111,1
-3,0,0.081507,1,112,1
-3,0,0.077562,1,113,1
-3,1,0.072819,1,114,1
-3,1,0.070306,1,115,1
-3,1,0.071465,1,116,1
-3,2,0.073603,1,117,1
-2,2,0.073123,1,118,1
-2,2,0.074482,1,119,1
-2,2,0.075826,1,120,1
-1,2,0.081495,1,121,1
-1,2,0.086776,1,122,1
-1,3,0.083418,1,123,1
0,3,0.078463,1,124,1
0,3,0.070629,1,125,1
0,4,0.068499,1,126,1
0,4,0.067816,1,127,1
0,4,0.064216,1,128,1
0,4,0.061357,1,129,1
0,4,0.059147,1,130,1
0,5,0.054077,1,131,1
0,5,0.049149,1,132,1
0,5,0.049480,1,133,1
0,5,0.051507,1,134,1
0,5,0.052298,1,135,1
0,5,0.054788,1,136,1
