x_key,y_key,radiation,weight,step,id
3,4,0.076285,1,0,1
3,4,0.076886,1,1,1
3,3,0.083456,1,2,1
3,3,0.090433,1,3,1
2,3,0.096677,1,4,1
2,2,0.106772,1,5,1
3,2,0.116070,1,6,1
2,2,0.126531,1,7,1
2,2,0.134448,1,8,1
2,1,0.152982,1,9,1
2,1,0.167023,1,10,1
2,1,0.177020,1,11,1
1,0,0.187230,1,12,1
1,0,0.201116,1,13,1
1,0,0.223337,1,14,1
1,0,0.221343,1,15,1
1,0,0.220878,1,16,1
1,0,0.225905,1,17,1
1,0,0.234251,1,18,1
2,0,0.235880,1,19,1
2,0,0.228377,1,20,1
2,0,0.217540,1,21,1
2,0,0.201001,1,22,1
2,1,0.185640,1,23,1
2,1,0.169499,1,24,1
2,1,0.153810,1,25,1
2,1,0.141128,1,26,1
2,2,0.128452,1,27,1
2,2,0.114394,1,28,1
2,3,0.099153,1,29,1
2,3,0.088183,1,30,1
3,3,0.081497,1,31,1
3,4,0.078490,1,32,1
3,4,0.075089,1,33,1
4,4,0.072301,1,34,1
4,4,0.067951,1,35,1
5,4,0.063042,1,36,1
5,5,0.059896,1,37,1
5,5,0.060771,1,38,1
5,5,0.060351,1,39,1
5,5,0.058812,1,40,1
5,5,0.058106,1,41,1
5,5,0.059431,1,42,1
5,4,0.064615,1,43,1
5,4,0.071424,1,44,1
5,4,0.078035,1,45,1
4,3,0.086856,1,46,1
4,3,0.096174,1,47,1
4,2,0.104793,1,48,1
4,2,0.113016,1,49,1
5,2,0.121797,1,50,1
5,2,0.129326,1,51,1
5,1,0.139615,1,52,1
5,1,0.154859,1,53,1
4,1,0.166710,1,54,1
4,1,0.179129,1,55,1
4,0,0.205250,1,56,1
3,0,0.226009,1,57,1
3,0,0.225137,1,58,1
3,0,0.228532,1,59,1
4,0,0.235816,1,60,1
3,0,0.243720,1,61,1
3,0,0.245648,1,62,1
3,0,0.226826,1,63,1
3,0,0.207376,1,64,1
3,1,0.194913,1,65,1
3,1,0.170335,1,66,1
3,1,0.159790,1,67,1
3,1,0.153817,1,68,1
3,1,0.147070,1,69,1
2,1,0.147301,1,70,1
2,1,0.148927,1,71,1
1,1,0.146513,1,72,1
1,1,0.143414,1,73,1
0,1,0.136941,1,74,1
0,1,0.128846,1,75,1
0,1,0.122189,1,76,1
-1,1,0.117213,1,77,1
-1,1,0.116265,1,78,1
-1,0,0.115857,1,79,1
-1,0,0.124982,1,80,1
-1,0,0.141960,1,81,1
-1,0,0.164676,1,82,1
0,-1,0.189191,1,83,1
0,-1,0.220414,1,84,1
0,-1,0.238188,1,85,1
0,-1,0.243328,1,86,1
0,-2,0.252459,1,87,1
0,-2,0.261163,1,88,1
0,-2,0.264801,1,89,1
0,-2,0.256298,1,90,1
0,-2,0.237006,1,91,1
0,-1,0.222222,1,92,1
0,-1,0.207231,1,93,1
0,-1,0.197482,1,94,1
0,0,0.178126,1,95,1
0,0,0.163587,1,96,1
0,0,0.165224,1,97,1
0,0,0.162966,1,98,1
0,0,0.165215,1,99,1
0,0,0.162850,1,100,1
0,0,0.165131,1,101,1
0,0,0.159750,1,102,1
-1,0,0.152866,1,103,1
0,0,0.151128,1,104,1
0,0,0.156015,1,105,1
0,0,0.170536,1,106,1
0,-1,0.186156,1,107,1
0,-1,0.211218,1,108,1
0,-1,0.229616,1,109,1
0,-1,0.234058,1,110,1
0,-1,0.243314,1,111,1
0,-1,0.247706,1,112,1
0,-1,0.234219,1,113,1
0,-1,0.207984,1,114,1
0,0,0.184237,1,115,1
0,0,0.161472,1,116,1
0,0,0.155416,1,117,1
0,0,0.149178,1,118,1
0,0,0.155118,1,119,1
0,0,0.171463,1,120,1
0,-1,0.196043,1,121,1
0,-1,0.223524,1,122,1
1,-1,0.246291,1,123,1
1,-1,0.253180,1,124,1
1,-1,0.264621,1,125,1
