x_key,y_key,radiation,weight,step,id
3,4,0.079288,1,0,1
3,4,0.080005,1,1,1
3,3,0.086497,1,2,1
3,3,0.092506,1,3,1
3,3,0.100973,1,4,1
3,2,0.108721,1,5,1
3,2,0.120980,1,6,1
3,2,0.131247,1,7,1
3,1,0.146007,1,8,1
3,1,0.160272,1,9,1
3,1,0.181097,1,10,1
3,0,0.199436,1,11,1
3,0,0.239136,1,12,1
3,0,0.262572,1,13,1
3,0,0.261532,1,14,1
3,0,0.254359,1,15,1
3,0,0.247821,1,16,1
3,0,0.237023,1,17,1
3,0,0.232730,1,18,1
3,0,0.218663,1,19,1
3,0,0.209152,1,20,1
3,0,0.209152,1,21,1
3,1,0.184230,1,22,1
3,1,0.166330,1,23,1
3,1,0.147933,1,24,1
3,2,0.137286,1,25,1
3,2,0.118535,1,26,1
3,2,0.108051,1,27,1
3,3,0.098865,1,28,1
3,3,0.091205,1,29,1
3,3,0.087301,1,30,1
4,3,0.087393,1,31,1
4,3,0.090482,1,32,1
4,3,0.095146,1,33,1
4,3,0.093581,1,34,1
5,3,0.089729,1,35,1
5,3,0.085415,1,36,1
5,3,0.083969,1,37,1
5,3,0.084078,1,38,1
5,3,0.085789,1,39,1
5,3,0.088622,1,40,1
5,3,0.089823,1,41,1
5,3,0.091642,1,42,1
5,3,0.094526,1,43,1
4,3,0.096345,1,44,1
4,3,0.100050,1,45,1
4,3,0.102717,1,46,1
4,3,0.102313,1,47,1
4,2,0.103296,1,48,1
4,2,0.104911,1,49,1
5,2,0.104986,1,50,1
5,2,0.106705,1,51,1
5,2,0.111725,1,52,1
5,2,0.118962,1,53,1
5,2,0.125450,1,54,1
4,2,0.133388,1,55,1
4,1,0.140435,1,56,1
4,1,0.152010,1,57,1
4,1,0.162938,1,58,1
4,1,0.171550,1,59,1
4,1,0.182232,1,60,1
5,0,0.204560,1,61,1
5,0,0.220469,1,62,1
5,0,0.222687,1,63,1
4,0,0.224617,1,64,1
4,0,0.224129,1,65,1
4,0,0.217568,1,66,1
4,0,0.205668,1,67,1
4,0,0.189551,1,68,1
4,1,0.170301,1,69,1
4,1,0.174004,1,70,1
4,1,0.179375,1,71,1
3,1,0.183672,1,72,1
3,1,0.177918,1,73,1
3,1,0.180731,1,74,1
3,1,0.190236,1,75,1
3,0,0.213376,1,76,1
2,0,0.221327,1,77,1
2,0,0.216183,1,78,1
2,0,0.214323,1,79,1
2,0,0.202641,1,80,1
2,0,0.201765,1,81,1
3,1,0.191092,1,82,1
3,1,0.178311,1,83,1
3,1,0.162769,1,84,1
3,1,0.149987,1,85,1
3,1,0.148612,1,86,1
3,2,0.130367,1,87,1
3,2,0.127922,1,88,1
3,2,0.112916,1,89,1
3,3,0.095217,1,90,1
2,3,0.089758,1,91,1
2,3,0.085734,1,92,1
2,3,0.083717,1,93,1
1,3,0.080925,1,94,1
1,3,0.076075,1,95,1
1,4,0.069739,1,96,1
0,4,0.063465,1,97,1
0,4,0.058516,1,98,1
0,5,0.055472,1,99,1
-1,5,0.053555,1,100,1
-1,4,0.054609,1,101,1
-1,4,0.058097,1,102,1
-1,4,0.062531,1,103,1
-1,3,0.063521,1,104,1
-2,3,0.062468,1,105,1
-2,3,0.062472,1,106,1
-3,3,0.061093,1,107,1
-3,3,0.058495,1,108,1
-3,3,0.056353,1,109,1
-3,3,0.052453,1,110,1
-3,3,0.049347,1,111,1
-4,4,0.046697,1,112,1
-4,4,0.042769,1,113,1
-5,4,0.039084,1,114,1
-5,4,0.037278,1,115,1
-5,4,0.037290,1,116,1
-5,4,0.037543,1,117,1
-5,4,0.037813,1,118,1
-5,4,0.038097,1,119,1
-4,4,0.040474,1,120,1
-4,4,0.043795,1,121,1
-4,3,0.045108,1,122,1
-4,4,0.045538,1,123,1
-3,4,0.047955,1,124,1
-3,4,0.046595,1,125,1
-3,4,0.043390,1,126,1
-3,5,0.040421,1,127,1
-3,5,0.039165,1,128,1
-3,5,0.040117,1,129,1
-3,5,0.040829,1,130,1
-3,5,0.043462,1,131,1
-3,4,0.045305,1,132,1
-3,4,0.046841,1,133,1
-3,4,0.047492,1,134,1
-3,4,0.047845,1,135,1
-3,4,0.046894,1,136,1
-3,4,0.043958,1,137,1
-3,5,0.041027,1,138,1
-3,5,0.040323,1,139,1
