x_key,y_key,radiation,weight,step,id
-5,3,0.042072,1,0,1
-5,3,0.042388,1,1,1
-5,3,0.045539,1,2,1
-4,3,0.048443,1,3,1
-4,3,0.051012,1,4,1
-3,3,0.053540,1,5,1
-3,3,0.056310,1,6,1
-2,3,0.059988,1,7,1
-2,3,0.064192,1,8,1
-1,3,0.067634,1,9,1
-1,3,0.070591,1,10,1
0,3,0.073772,1,11,1
0,3,0.076805,1,12,1
0,3,0.077754,1,13,1
1,4,0.073589,1,14,1
1,4,0.066329,1,15,1
1,4,0.061114,1,16,1
1,5,0.057419,1,17,1
1,5,0.054509,1,18,1
1,5,0.053053,1,19,1
1,5,0.052882,1,20,1
1,5,0.056227,1,21,1
1,5,0.060710,1,22,1
1,4,0.065124,1,23,1
1,4,0.069698,1,24,1
1,4,0.074580,1,25,1
1,3,0.080045,1,26,1
2,3,0.086032,1,27,1
2,3,0.089870,1,28,1
2,3,0.088754,1,29,1
3,3,0.085474,1,30,1
3,3,0.084615,1,31,1
4,3,0.085723,1,32,1
4,3,0.084986,1,33,1
5,3,0.081261,1,34,1
5,3,0.078008,1,35,1
5,3,0.079782,1,36,1
5,3,0.079920,1,37,1
5,3,0.077805,1,38,1
5,3,0.077709,1,39,1
5,3,0.081616,1,40,1
4,3,0.087380,1,41,1
4,3,0.089831,1,42,1
3,3,0.089120,1,43,1
3,3,0.088878,1,44,1
3,3,0.088501,1,45,1
2,3,0.085874,1,46,1
2,3,0.082179,1,47,1
2,4,0.080103,1,48,1
2,4,0.078445,1,49,1
2,4,0.079567,1,50,1
2,3,0.081263,1,51,1
2,3,0.081606,1,52,1
2,3,0.081348,1,53,1
2,3,0.081594,1,54,1
2,3,0.081340,1,55,1
2,3,0.081531,1,56,1
2,3,0.081319,1,57,1
2,3,0.081589,1,58,1
2,3,0.081314,1,59,1
2,3,0.081599,1,60,1
2,3,0.081332,1,61,1
2,3,0.081602,1,62,1
2,3,0.081228,1,63,1
2,3,0.081578,1,64,1
2,3,0.080890,1,65,1
2,4,0.078469,1,66,1
2,4,0.076825,1,67,1
2,4,0.079106,1,68,1
2,3,0.081222,1,69,1
2,3,0.081586,1,70,1
2,3,0.080802,1,71,1
2,4,0.078438,1,72,1
2,4,0.076726,1,73,1
2,4,0.078867,1,74,1
2,3,0.080910,1,75,1
2,3,0.081591,1,76,1
2,3,0.081043,1,77,1
2,4,0.078775,1,78,1
2,4,0.076969,1,79,1
2,4,0.079372,1,80,1
2,3,0.081420,1,81,1
2,3,0.081393,1,82,1
2,3,0.081400,1,83,1
2,3,0.081451,1,84,1
2,3,0.081335,1,85,1
2,3,0.081595,1,86,1
2,3,0.081383,1,87,1
2,3,0.081521,1,88,1
2,3,0.081376,1,89,1
2,3,0.081505,1,90,1
2,3,0.081408,1,91,1
2,3,0.081409,1,92,1
2,3,0.081399,1,93,1
2,3,0.081422,1,94,1
2,3,0.081373,1,95,1
2,3,0.081418,1,96,1
2,3,0.081420,1,97,1
2,3,0.081375,1,98,1
2,3,0.081390,1,99,1
2,3,0.081491,1,100,1
2,3,0.081417,1,101,1
2,3,0.081490,1,102,1
2,3,0.081438,1,103,1
2,3,0.081449,1,104,1
2,4,0.079245,1,105,1
2,4,0.077466,1,106,1
2,4,0.079464,1,107,1
2,3,0.080680,1,108,1
2,4,0.075927,1,109,1
2,4,0.074650,1,110,1
2,4,0.069291,1,111,1
3,4,0.065344,1,112,1
3,5,0.061343,1,113,1
3,5,0.056752,1,114,1
3,5,0.055358,1,115,1
3,5,0.054408,1,116,1
3,5,0.057687,1,117,1
3,5,0.063816,1,118,1
3,4,0.068854,1,119,1
3,4,0.072998,1,120,1
4,4,0.073575,1,121,1
4,4,0.068996,1,122,1
4,4,0.063994,1,123,1
5,5,0.061887,1,124,1
5,4,0.061732,1,125,1
5,4,0.060602,1,126,1
5,4,0.062277,1,127,1
5,4,0.065428,1,128,1
5,4,0.065305,1,129,1
4,4,0.065393,1,130,1
4,4,0.067763,1,131,1
4,4,0.070772,1,132,1
4,4,0.077474,1,133,1
4,3,0.085399,1,134,1
4,3,0.093919,1,135,1
4,2,0.106835,1,136,1
4,2,0.116242,1,137,1
4,2,0.124129,1,138,1
5,2,0.123845,1,139,1
5,2,0.117832,1,140,1
5,2,0.113738,1,141,1
5,2,0.114824,1,142,1
5,2,0.127108,1,143,1
5,1,0.138516,1,144,1
4,1,0.150066,1,145,1
4,1,0.167389,1,146,1
4,1,0.175122,1,147,1
4,0,0.199626,1,148,1
4,0,0.210702,1,149,1
5,0,0.215426,1,150,1
5,0,0.221466,1,151,1
5,0,0.229102,1,152,1
5,0,0.234940,1,153,1
5,0,0.233509,1,154,1
5,0,0.217208,1,155,1
5,0,0.202923,1,156,1
4,0,0.192635,1,157,1
4,1,0.177597,1,158,1
4,1,0.170513,1,159,1
4,1,0.170287,1,160,1
4,1,0.184786,1,161,1
3,1,0.189719,1,162,1
3,1,0.178855,1,163,1
3,1,0.168061,1,164,1
2,1,0.170878,1,165,1
2,1,0.188143,1,166,1
2,0,0.190637,1,167,1
2,0,0.236586,1,168,1
2,0,0.258378,1,169,1
2,0,0.262362,1,170,1
2,0,0.260150,1,171,1
2,0,0.261854,1,172,1
2,0,0.260272,1,173,1
2,0,0.261756,1,174,1
2,0,0.260386,1,175,1
2,0,0.261631,1,176,1
2,0,0.260356,1,177,1
2,0,0.261618,1,178,1
