x_key,y_key,radiation,weight,step,id
-5,3,0.044584,1,0,9
-5,3,0.045034,1,1,9
-4,3,0.048690,1,2,9
-4,2,0.051191,1,3,9
-4,3,0.052586,1,4,9
-4,3,0.054555,1,5,9
-3,3,0.055900,1,6,9
-3,3,0.054203,1,7,9
-3,3,0.052103,1,8,9
-3,3,0.052774,1,9,9
-3,3,0.054639,1,10,9
-2,3,0.058866,1,11,9
-2,3,0.060833,1,12,9
-1,4,0.062263,1,13,9
-1,4,0.063854,1,14,9
-1,4,0.062741,1,15,9
0,4,0.059135,1,16,9
0,5,0.055253,1,17,9
0,5,0.054742,1,18,9
0,5,0.055632,1,19,9
0,4,0.059449,1,20,9
0,4,0.063339,1,21,9
0,4,0.069163,1,22,9
1,4,0.074111,1,23,9
1,3,0.079024,1,24,9
1,3,0.081922,1,25,9
2,3,0.086396,1,26,9
2,3,0.092648,1,27,9
2,3,0.096551,1,28,9
3,3,0.094974,1,29,9
3,3,0.091038,1,30,9
4,3,0.087763,1,31,9
4,3,0.086107,1,32,9
4,3,0.085213,1,33,9
5,3,0.084438,1,34,9
5,3,0.082568,1,35,9
5,3,0.083972,1,36,9
5,3,0.085036,1,37,9
5,3,0.085369,1,38,9
5,3,0.087377,1,39,9
4,3,0.086814,1,40,9
4,3,0.085390,1,41,9
4,3,0.086223,1,42,9
3,3,0.089547,1,43,9
3,3,0.093832,1,44,9
3,3,0.092575,1,45,9
2,3,0.087344,1,46,9
2,3,0.081801,1,47,9
2,4,0.080589,1,48,9
2,4,0.080711,1,49,9
3,4,0.076754,1,50,9
3,4,0.073488,1,51,9
3,4,0.068588,1,52,9
3,5,0.062568,1,53,9
3,5,0.058688,1,54,9
3,5,0.059203,1,55,9
3,5,0.060183,1,56,9
3,5,0.062490,1,57,9
3,4,0.065282,1,58,9
3,4,0.071909,1,59,9
3,4,0.072221,1,60,9
3,4,0.071711,1,61,9
3,4,0.068980,1,62,9
4,5,0.064232,1,63,9
4,5,0.058649,1,64,9
4,5,0.058926,1,65,9
4,5,0.060041,1,66,9
4,5,0.062797,1,67,9
4,4,0.067414,1,68,9
4,4,0.072463,1,69,9
4,4,0.073850,1,70,9
4,4,0.073671,1,71,9
5,4,0.071180,1,72,9
5,4,0.067486,1,73,9
5,4,0.066655,1,74,9
5,4,0.066586,1,75,9
5,4,0.066245,1,76,9
4,4,0.067394,1,77,9
4,4,0.068120,1,78,9
4,4,0.069087,1,79,9
4,4,0.069460,1,80,9
4,4,0.069059,1,81,9
4,4,0.068173,1,82,9
4,4,0.066566,1,83,9
5,4,0.063831,1,84,9
5,4,0.062524,1,85,9
5,4,0.061718,1,86,9
5,4,0.061566,1,87,9
5,4,0.061943,1,88,9
5,5,0.061874,1,89,9
4,5,0.062753,1,90,9
4,4,0.064354,1,91,9
4,4,0.068372,1,92,9
4,4,0.071963,1,93,9
4,4,0.077435,1,94,9
4,3,0.084873,1,95,9
4,3,0.090597,1,96,9
4,3,0.096887,1,97,9
4,2,0.106785,1,98,9
4,2,0.117383,1,99,9
4,2,0.127937,1,100,9
4,1,0.143017,1,101,9
4,1,0.160468,1,102,9
4,1,0.178721,1,103,9
4,0,0.209034,1,104,9
4,0,0.221132,1,105,9
4,0,0.231721,1,106,9
4,0,0.230300,1,107,9
4,0,0.226722,1,108,9
4,0,0.222071,1,109,9
4,0,0.218997,1,110,9
4,0,0.204738,1,111,9
4,1,0.191877,1,112,9
4,1,0.166237,1,113,9
4,1,0.143252,1,114,9
4,2,0.126811,1,115,9
4,2,0.113503,1,116,9
4,2,0.114445,1,117,9
4,2,0.116999,1,118,9
4,2,0.120232,1,119,9
4,2,0.129751,1,120,9
4,1,0.139622,1,121,9
4,1,0.154683,1,122,9
4,1,0.170640,1,123,9
4,0,0.198182,1,124,9
4,0,0.213202,1,125,9
4,0,0.232274,1,126,9
4,0,0.241297,1,127,9
4,0,0.248306,1,128,9
4,0,0.245834,1,129,9
4,0,0.242199,1,130,9
4,0,0.237061,1,131,9
4,0,0.224125,1,132,9
4,0,0.210372,1,133,9
4,1,0.191514,1,134,9
4,1,0.168856,1,135,9
4,1,0.147623,1,136,9
4,2,0.135026,1,137,9
4,2,0.121832,1,138,9
4,2,0.119669,1,139,9
4,2,0.121258,1,140,9
4,2,0.123849,1,141,9
4,2,0.126376,1,142,9
4,2,0.137424,1,143,9
4,1,0.154309,1,144,9
4,1,0.172746,1,145,9
4,0,0.196473,1,146,9
4,0,0.227867,1,147,9
4,0,0.249268,1,148,9
4,0,0.248604,1,149,9
4,0,0.244608,1,150,9
4,0,0.239847,1,151,9
4,0,0.232992,1,152,9
4,0,0.218978,1,153,9
