x_key,y_key,radiation,weight,step,id
-4,-5,0.081981,1,0,9
-4,-5,0.083034,1,1,9
-4,-4,0.091293,1,2,9
-4,-4,0.094216,1,3,9
-4,-4,0.092292,1,4,9
-4,-4,0.086643,1,5,9
-4,-3,0.083694,1,6,9
-4,-3,0.082569,1,7,9
-4,-3,0.083682,1,8,9
-4,-2,0.084232,1,9,9
-4,-2,0.082163,1,10,9
-4,-1,0.077410,1,11,9
-4,-1,0.071711,1,12,9
-4,0,0.068230,1,13,9
-4,0,0.066759,1,14,9
-4,0,0.066759,1,15,9
-4,1,0.061409,1,16,9
-4,1,0.058173,1,17,9
-5,2,0.053908,1,18,9
-5,2,0.051319,1,19,9
-4,2,0.051670,1,20,9
-4,2,0.054060,1,21,9
-4,2,0.058141,1,22,9
-3,2,0.060764,1,23,9
-3,2,0.061571,1,24,9
-3,2,0.063548,1,25,9
-3,2,0.066069,1,26,9
-2,2,0.070074,1,27,9
-2,2,0.078919,1,28,9
-2,2,0.086693,1,29,9
-1,1,0.094846,1,30,9
-1,1,0.104580,1,31,9
-1,1,0.110669,1,32,9
-1,1,0.127184,1,33,9
0,0,0.139279,1,34,9
0,0,0.162366,1,35,9
0,0,0.187727,1,36,9
1,-1,0.222150,1,37,9
1,-1,0.233865,1,38,9
1,-1,0.246384,1,39,9
1,-1,0.248125,1,40,9
1,-1,0.247060,1,41,9
1,-1,0.242394,1,42,9
1,-1,0.238677,1,43,9
1,-1,0.235371,1,44,9
0,-1,0.216334,1,45,9
0,0,0.201029,1,46,9
0,0,0.191509,1,47,9
0,0,0.184136,1,48,9
0,0,0.170950,1,49,9
0,1,0.136257,1,50,9
0,1,0.124984,1,51,9
0,1,0.115114,1,52,9
0,1,0.113638,1,53,9
0,2,0.112636,1,54,9
1,2,0.112392,1,55,9
1,2,0.107735,1,56,9
1,2,0.106292,1,57,9
2,2,0.107168,1,58,9
2,2,0.115822,1,59,9
2,2,0.125062,1,60,9
2,1,0.141864,1,61,9
2,1,0.156618,1,62,9
2,1,0.182827,1,63,9
2,0,0.205614,1,64,9
2,0,0.229136,1,65,9
2,0,0.237805,1,66,9
2,0,0.238280,1,67,9
2,0,0.235241,1,68,9
2,0,0.231357,1,69,9
2,0,0.222864,1,70,9
2,0,0.219330,1,71,9
2,0,0.197295,1,72,9
2,1,0.178733,1,73,9
2,1,0.175283,1,74,9
2,1,0.176877,1,75,9
2,1,0.176773,1,76,9
1,1,0.178396,1,77,9
1,0,0.178806,1,78,9
1,0,0.180024,1,79,9
1,0,0.188093,1,80,9
1,0,0.205458,1,81,9
1,0,0.224449,1,82,9
1,-1,0.225785,1,83,9
1,-1,0.224166,1,84,9
1,0,0.220666,1,85,9
1,0,0.215948,1,86,9
1,0,0.211082,1,87,9
1,0,0.201277,1,88,9
1,0,0.198904,1,89,9
1,0,0.188515,1,90,9
1,0,0.177221,1,91,9
0,0,0.165528,1,92,9
0,0,0.175034,1,93,9
0,0,0.185619,1,94,9
0,0,0.177810,1,95,9
0,0,0.162282,1,96,9
-1,0,0.143995,1,97,9
-1,0,0.134310,1,98,9
-2,-1,0.126700,1,99,9
-2,-1,0.122909,1,100,9
-2,-1,0.120458,1,101,9
-3,-2,0.118451,1,102,9
-3,-2,0.116804,1,103,9
-3,-2,0.109908,1,104,9
-3,-3,0.106101,1,105,9
-4,-3,0.103523,1,106,9
-3,-4,0.106385,1,107,9
-4,-4,0.104365,1,108,9
-4,-4,0.103423,1,109,9
-4,-4,0.100259,1,110,9
-4,-5,0.093408,1,111,9
-4,-5,0.085059,1,112,9
-5,-5,0.079873,1,113,9
-5,-4,0.077913,1,114,9
-5,-4,0.080858,1,115,9
-4,-4,0.082473,1,116,9
-4,-4,0.083049,1,117,9
-4,-4,0.085695,1,118,9
-4,-3,0.086968,1,119,9
-4,-3,0.095782,1,120,9
-4,-2,0.098788,1,121,9
-4,-2,0.094361,1,122,9
-4,-2,0.088068,1,123,9
-4,-3,0.084491,1,124,9
-5,-2,0.077041,1,125,9
-5,-2,0.073142,1,126,9
-5,-2,0.073431,1,127,9
-5,-2,0.074558,1,128,9
-4,-2,0.075749,1,129,9
-4,-2,0.075749,1,130,9
-4,-2,0.075749,1,131,9
-4,-2,0.079319,1,132,9
-4,-2,0.083440,1,133,9
-3,-2,0.102249,1,134,9
-3,-1,0.101572,1,135,9
-3,-2,0.099603,1,136,9
-3,-2,0.095900,1,137,9
-4,-2,0.092950,1,138,9
-4,-2,0.082238,1,139,9
-5,-2,0.071415,1,140,9
-5,-2,0.065412,1,141,9
-5,-2,0.066789,1,142,9
-5,-2,0.069590,1,143,9
-4,-2,0.077046,1,144,9
-4,-2,0.081936,1,145,9
-4,-2,0.079818,1,146,9
-4,-2,0.077707,1,147,9
-5,-2,0.070950,1,148,9
-5,-2,0.065378,1,149,9
-5,-2,0.065358,1,150,9
-5,-2,0.066687,1,151,9
-5,-2,0.068402,1,152,9
-5,-2,0.076241,1,153,9
-4,-2,0.082744,1,154,9
-4,-2,0.085287,1,155,9
-4,-2,0.083523,1,156,9
-4,-2,0.081433,1,157,9
-4,-2,0.075976,1,158,9
-5,-2,0.068832,1,159,9
-5,-2,0.064836,1,160,9
-5,-2,0.066028,1,161,9
-5,-2,0.068257,1,162,9
-5,-2,0.074992,1,163,9
-4,-2,0.080963,1,164,9
-4,-2,0.084621,1,165,9
-4,-2,0.084454,1,166,9
-4,-1,0.083003,1,167,9
-4,-2,0.082357,1,168,9
-4,-2,0.081964,1,169,9
-4,-2,0.081903,1,170,9
-4,-2,0.078990,1,171,9
-4,-2,0.077982,1,172,9
-4,-2,0.079328,1,173,9
-4,-2,0.083784,1,174,9
-4,-2,0.083784,1,175,9
-4,-2,0.083784,1,176,9
-4,-2,0.083784,1,177,9
-4,-2,0.083784,1,178,9
-3,-3,0.106600,1,179,9
-3,-3,0.110870,1,180,9
-3,-4,0.113389,1,181,9
-3,-4,0.118516,1,182,9
-3,-4,0.130386,1,183,9
-2,-4,0.141962,1,184,9
-2,-4,0.144185,1,185,9
-2,-4,0.144185,1,186,9
-2,-4,0.162813,1,187,9
-2,-4,0.173666,1,188,9
-2,-5,0.182918,1,189,9
-2,-5,0.171052,1,190,9
-2,-5,0.141868,1,191,9
-2,-5,0.146048,1,192,9
-2,-5,0.142468,1,193,9
-2,-5,0.145379,1,194,9
-2,-5,0.143753,1,195,9
-2,-5,0.148947,1,196,9
-2,-5,0.150217,1,197,9
-2,-5,0.147893,1,198,9
-2,-5,0.147886,1,199,9
