x_key,y_key,radiation,weight,step,id
-1,-5,0.193155,1,62,7
-1,-5,0.193057,1,63,7
-1,-5,0.188697,1,64,7
-1,-5,0.185538,1,65,7
-1,-5,0.189434,1,66,7
-2,-5,0.185206,1,67,7
-2,-4,0.177625,1,68,7
-2,-4,0.172369,1,69,7
-2,-3,0.158561,1,70,7
-2,-3,0.141193,1,71,7
-3,-3,0.137692,1,72,7
-3,-3,0.136276,1,73,7
-3,-3,0.137412,1,74,7
-2,-3,0.140975,1,75,7
-2,-3,0.142363,1,76,7
-2,-3,0.139780,1,77,7
-3,-3,0.137783,1,78,7
-2,-3,0.149484,1,79,7
-2,-3,0.152735,1,80,7
-2,-2,0.152025,1,81,7
-2,-2,0.155797,1,82,7
-1,-2,0.172457,1,83,7
-1,-2,0.193497,1,84,7
-1,-2,0.211488,1,85,7
0,-1,0.218090,1,86,7
0,-1,0.220506,1,87,7
0,-1,0.210208,1,88,7
0,-1,0.190760,1,89,7
-1,-1,0.167210,1,90,7
-1,0,0.148839,1,91,7
-1,0,0.140413,1,92,7
0,1,0.134137,1,93,7
0,1,0.123347,1,94,7
0,1,0.114466,1,95,7
0,1,0.112662,1,96,7
0,1,0.117148,1,97,7
0,2,0.119687,1,98,7
1,2,0.120387,1,99,7
1,2,0.112533,1,100,7
1,2,0.103611,1,101,7
1,2,0.102413,1,102,7
1,2,0.109280,1,103,7
2,2,0.121205,1,104,7
2,2,0.128542,1,105,7
3,2,0.134675,1,106,7
3,1,0.146674,1,107,7
3,1,0.167487,1,108,7
3,1,0.196524,1,109,7
3,0,0.231724,1,110,7
3,0,0.255056,1,111,7
3,0,0.258282,1,112,7
3,0,0.263061,1,113,7
3,0,0.264595,1,114,7
4,0,0.246366,1,115,7
4,0,0.227838,1,116,7
3,0,0.212454,1,117,7
3,1,0.194917,1,118,7
3,1,0.170521,1,119,7
3,1,0.148897,1,120,7
3,2,0.129136,1,121,7
2,2,0.113594,1,122,7
2,2,0.112575,1,123,7
2,2,0.113272,1,124,7
2,2,0.111290,1,125,7
2,2,0.114601,1,126,7
2,2,0.127680,1,127,7
2,1,0.139848,1,128,7
2,1,0.145819,1,129,7
1,1,0.145660,1,130,7
1,1,0.149163,1,131,7
1,1,0.159199,1,132,7
1,0,0.179827,1,133,7
1,0,0.219292,1,134,7
1,0,0.225898,1,135,7
1,-1,0.244379,1,136,7
1,-1,0.248500,1,137,7
1,-1,0.236828,1,138,7
1,0,0.214017,1,139,7
0,0,0.191747,1,140,7
0,0,0.169374,1,141,7
0,0,0.152153,1,142,7
0,0,0.141661,1,143,7
-1,0,0.134521,1,144,7
-1,0,0.124197,1,145,7
-2,1,0.108504,1,146,7
-2,1,0.095978,1,147,7
-2,1,0.087603,1,148,7
-2,1,0.085281,1,149,7
-2,2,0.077242,1,150,7
-2,2,0.071278,1,151,7
-2,3,0.065508,1,152,7
-2,3,0.061146,1,153,7
-2,4,0.056899,1,154,7
-2,4,0.052044,1,155,7
-2,5,0.047339,1,156,7
-2,5,0.043488,1,157,7
-2,5,0.043261,1,158,7
-2,5,0.042903,1,159,7
-2,5,0.044600,1,160,7
-2,5,0.048134,1,161,7
-2,4,0.050820,1,162,7
-2,4,0.054933,1,163,7
-2,4,0.055970,1,164,7
-2,3,0.055078,1,165,7
-3,3,0.055690,1,166,7
-3,3,0.058784,1,167,7
-3,3,0.062154,1,168,7
-3,3,0.062690,1,169,7
-3,3,0.058203,1,170,7
-3,3,0.052010,1,171,7
-4,3,0.048778,1,172,7
-4,3,0.047522,1,173,7
-5,3,0.046914,1,174,7
-5,3,0.044926,1,175,7
-5,3,0.044340,1,176,7
-5,3,0.043799,1,177,7
-5,3,0.044316,1,178,7
-5,3,0.045254,1,179,7
-4,3,0.045794,1,180,7
-4,3,0.047788,1,181,7
-4,3,0.048196,1,182,7
-4,3,0.047871,1,183,7
-4,3,0.048189,1,184,7
-4,3,0.047888,1,185,7
-4,3,0.048127,1,186,7
-4,3,0.047869,1,187,7
-4,3,0.048119,1,188,7
-4,3,0.047861,1,189,7
-4,3,0.048115,1,190,7
-4,3,0.047861,1,191,7
-4,3,0.048113,1,192,7
-4,3,0.047879,1,193,7
-4,3,0.048055,1,194,7
-4,3,0.047894,1,195,7
-4,3,0.048526,1,196,7
-4,3,0.048745,1,197,7
-4,3,0.045873,1,198,7
-5,3,0.042259,1,199,7
