-5,1,0.486356,1,1,0
5,3,0.0656097,1,2,0
-6,1,0.597804,1,2,0
0,-1,0.209001,1,2,0
-5,1,0.486356,1,2,0
-6,3,0.763436,1,2,0
6,6,0.0452188,1,2,0
2,2,0.108275,1,2,0
-2,-1,0.240034,1,2,0
1,3,0.113367,1,2,0
-3,3,0.274809,1,2,0
5,-1,0.0972023,1,2,0
-3,4,0.242733,1,2,0
-1,-4,0.515047,1,2,0
5,3,0.0656097,1,3,0
-6,1,0.597804,1,3,0
0,-1,0.209001,1,3,0
-5,1,0.486356,1,3,0
-6,3,0.763436,1,3,0
6,6,0.0452188,1,3,0
2,2,0.108275,1,3,0
-2,-1,0.240034,1,3,0
-6,5,0.371461,1,3,0
1,3,0.113367,1,3,0
-3,3,0.274809,1,3,0
5,-1,0.0972023,1,3,0
-3,4,0.242733,1,3,0
-1,-4,0.515047,1,3,0
5,3,0.0656097,1,4,0
-6,1,0.597804,1,4,0
0,-1,0.209001,1,4,0
-5,1,0.486356,1,4,0
6,6,0.0452188,1,4,0
-6,3,0.763436,1,4,0
2,2,0.108275,1,4,0
5,6,0.0504177,1,4,0
-2,-1,0.240034,1,4,0
-6,5,0.371461,1,4,0
1,3,0.113367,1,4,0
-3,3,0.274809,1,4,0
5,-1,0.0972023,1,4,0
-3,4,0.242733,1,4,0
-1,-4,0.515047,1,4,0
5,3,0.0656097,1,5,0
-6,1,0.597804,1,5,0
0,-1,0.209001,1,5,0
-5,1,0.486356,1,5,0
6,5,0.0490796,1,5,0
6,6,0.0452188,1,5,0
-6,3,0.763436,1,5,0
2,2,0.108275,1,5,0
5,6,0.0504177,1,5,0
-2,-1,0.240034,1,5,0
-6,4,0.559779,1,5,0
1,2,0.124978,1,5,0
-2,0,0.22676,1,5,0
1,3,0.113367,1,5,0
-6,5,0.371461,1,5,0
-3,3,0.274809,1,5,0
5,-1,0.0972023,1,5,0
-3,4,0.242733,1,5,0
-1,-4,0.515047,1,5,0
-6,1,0.597804,1,6,0
5,3,0.0656097,1,6,0
0,-1,0.209001,1,6,0
-5,1,0.486356,1,6,0
6,5,0.0490796,1,6,0
-6,2,0.781513,1,6,0
6,6,0.0452188,1,6,0
-6,3,0.763436,1,6,0
2,2,0.108275,1,6,0
5,6,0.0504177,1,6,0
-2,-1,0.240034,1,6,0
-6,4,0.559779,1,6,0
1,2,0.124978,1,6,0
-2,0,0.22676,1,6,0
1,3,0.113367,1,6,0
-6,5,0.371461,1,6,0
-3,3,0.274809,1,6,0
-5,5,0.322477,1,6,0
5,-1,0.0972023,1,6,0
-3,4,0.242733,1,6,0
1,-1,0.18721,1,6,0
-1,-4,0.515047,1,6,0
-6,1,0.597804,1,7,0
5,3,0.0656097,1,7,0
0,-1,0.209001,1,7,0
-5,1,0.486356,1,7,0
6,5,0.0490796,1,7,0
2,1,0.121138,1,7,0
-6,2,0.781513,1,7,0
6,6,0.0452188,1,7,0
-6,3,0.763436,1,7,0
2,2,0.108275,1,7,0
-5,2,0.586176,1,7,0
5,6,0.0504177,1,7,0
-2,-1,0.240034,1,7,0
-6,4,0.559779,1,7,0
1,2,0.124978,1,7,0
-2,0,0.22676,1,7,0
1,3,0.113367,1,7,0
-6,5,0.371461,1,7,0
-3,3,0.274809,1,7,0
-5,5,0.322477,1,7,0
5,-1,0.0972023,1,7,0
-3,4,0.242733,1,7,0
1,-1,0.18721,1,7,0
-1,-4,0.515047,1,7,0
-6,1,0.597804,1,8,0
5,3,0.0656097,1,8,0
0,-1,0.209001,1,8,0
-5,1,0.486356,1,8,0
6,5,0.0490796,1,8,0
2,1,0.121138,1,8,0
-6,2,0.781513,1,8,0
6,6,0.0452188,1,8,0
-6,3,0.763436,1,8,0
2,2,0.108275,1,8,0
-5,2,0.586176,1,8,0
5,6,0.0504177,1,8,0
-2,-1,0.240034,1,8,0
-6,4,0.559779,1,8,0
1,2,0.124978,1,8,0
-2,0,0.22676,1,8,0
1,3,0.113367,1,8,0
-6,5,0.371461,1,8,0
-3,3,0.274809,1,8,0
-5,5,0.322477,1,8,0
5,-1,0.0972023,1,8,0
-3,4,0.242733,1,8,0
1,-1,0.18721,1,8,0
-1,-4,0.515047,1,8,0
-6,1,0.597804,1,9,0
5,3,0.0656097,1,9,0
0,-1,0.209001,1,9,0
-5,1,0.486356,1,9,0
6,5,0.0490796,1,9,0
2,1,0.121138,1,9,0
-6,2,0.781513,1,9,0
6,6,0.0452188,1,9,0
-6,3,0.763436,1,9,0
2,2,0.108275,1,9,0
-5,2,0.586176,1,9,0
5,5,0.0550289,1,9,0
5,6,0.0504177,1,9,0
-2,-1,0.240034,1,9,0
-6,4,0.559779,1,9,0
1,2,0.124978,1,9,0
-2,0,0.22676,1,9,0
1,3,0.113367,1,9,0
-6,5,0.371461,1,9,0
-5,5,0.322477,1,9,0
5,-1,0.0972023,1,9,0
-3,3,0.274809,1,9,0
-3,4,0.242733,1,9,0
1,-1,0.18721,1,9,0
-1,-4,0.515047,1,9,0
-6,1,0.597804,1,10,0
5,3,0.0656097,1,10,0
0,-1,0.209001,1,10,0
-5,1,0.486356,1,10,0
6,5,0.0490796,1,10,0
2,1,0.121138,1,10,0
-6,2,0.781513,1,10,0
6,6,0.0452188,1,10,0
-6,3,0.763436,1,10,0
2,2,0.108275,1,10,0
-5,2,0.586176,1,10,0
5,5,0.0550289,1,10,0
5,6,0.0504177,1,10,0
-2,-1,0.240034,1,10,0
-6,4,0.559779,1,10,0
1,2,0.124978,1,10,0
-2,0,0.22676,1,10,0
1,3,0.113367,1,10,0
-6,5,0.371461,1,10,0
-5,5,0.322477,1,10,0
5,-1,0.0972023,1,10,0
-3,3,0.274809,1,10,0
-3,4,0.242733,1,10,0
1,-1,0.18721,1,10,0
-1,-4,0.515047,1,10,0
-6,1,0.597804,1,11,0
5,3,0.0656097,1,11,0
0,-1,0.209001,1,11,0
-5,1,0.486356,1,11,0
6,5,0.0490796,1,11,0
2,1,0.121138,1,11,0
-6,2,0.781513,1,11,0
6,6,0.0452188,1,11,0
-6,3,0.763436,1,11,0
2,2,0.108275,1,11,0
-5,2,0.586176,1,11,0
5,5,0.0550289,1,11,0
5,6,0.0504177,1,11,0
-2,-1,0.240034,1,11,0
-6,4,0.559779,1,11,0
1,2,0.124978,1,11,0
-2,0,0.22676,1,11,0
1,3,0.113367,1,11,0
-6,5,0.371461,1,11,0
-5,5,0.322477,1,11,0
5,-1,0.0972023,1,11,0
-3,3,0.274809,1,11,0
-3,4,0.242733,1,11,0
1,-1,0.18721,1,11,0
-1,-4,0.515047,1,11,0
-6,1,0.597804,1,12,0
0,-1,0.209001,1,12,0
5,3,0.0656097,1,12,0
6,4,0.0532622,1,12,0
-5,1,0.486356,1,12,0
6,5,0.0490796,1,12,0
2,1,0.121138,1,12,0
-6,2,0.781513,1,12,0
0,-2,0.261329,1,12,0
1,0,0.158176,1,12,0
6,6,0.0452188,1,12,0
-6,3,0.763436,1,12,0
-5,2,0.586176,1,12,0
5,5,0.0550289,1,12,0
