-19,-10,0.176201,1,1,0
10,7,0.0471932,1,2,0
5,-15,0.0756339,1,2,0
0,-3,0.0764228,1,2,0
-18,18,0.0107031,1,2,0
-19,-10,0.176201,1,2,0
10,7,0.0471932,1,3,0
5,-15,0.0756339,1,3,0
0,-3,0.0764228,1,3,0
-18,18,0.0107031,1,3,0
-19,-10,0.176201,1,3,0
10,7,0.0471932,1,4,0
5,-15,0.0756339,1,4,0
0,-3,0.0764228,1,4,0
-18,18,0.0107031,1,4,0
-19,-10,0.176201,1,4,0
-19,-11,0.229143,1,4,0
10,7,0.0471932,1,5,0
4,-15,0.0829751,1,5,0
5,-15,0.0756339,1,5,0
0,-3,0.0764228,1,5,0
-20,-11,0.299715,1,5,0
-18,18,0.0107031,1,5,0
-19,-10,0.176201,1,5,0
-19,-11,0.229143,1,5,0
10,7,0.0471932,1,6,0
9,7,0.0483557,1,6,0
4,-15,0.0829751,1,6,0
-20,-10,0.213128,1,6,0
5,-15,0.0756339,1,6,0
0,-3,0.0764228,1,6,0
-20,-11,0.299715,1,6,0
-18,18,0.0107031,1,6,0
-19,-10,0.176201,1,6,0
-1,-2,0.0637746,1,6,0
-19,-11,0.229143,1,6,0
10,7,0.0471932,1,7,0
9,7,0.0483557,1,7,0
4,-15,0.0829751,1,7,0
-20,-10,0.213128,1,7,0
0,-2,0.0751072,1,7,0
5,-15,0.0756339,1,7,0
0,-3,0.0764228,1,7,0
-20,-11,0.299715,1,7,0
5,-16,0.0800973,1,7,0
-18,18,0.0107031,1,7,0
-19,-10,0.176201,1,7,0
-1,-2,0.0637746,1,7,0
-19,-11,0.229143,1,7,0
10,7,0.0471932,1,8,0
9,7,0.0483557,1,8,0
4,-15,0.0829751,1,8,0
-20,-10,0.213128,1,8,0
0,-2,0.0751072,1,8,0
5,-15,0.0756339,1,8,0
0,-3,0.0764228,1,8,0
-20,-11,0.299715,1,8,0
5,-16,0.0800973,1,8,0
-18,18,0.0107031,1,8,0
-19,-10,0.176201,1,8,0
-1,-2,0.0637746,1,8,0
-19,-11,0.229143,1,8,0
9,7,0.0483557,1,9,0
10,7,0.0471932,1,9,0
4,-15,0.0829751,1,9,0
-20,-10,0.213128,1,9,0
0,-2,0.0751072,1,9,0
5,-15,0.0756339,1,9,0
0,-3,0.0764228,1,9,0
-20,-11,0.299715,1,9,0
-19,18,0.0104571,1,9,0
5,-16,0.0800973,1,9,0
6,-16,0.0715667,1,9,0
-18,18,0.0107031,1,9,0
-1,-1,0.0614835,1,9,0
-19,-10,0.176201,1,9,0
-1,-2,0.0637746,1,9,0
-19,-11,0.229143,1,9,0
9,7,0.0483557,1,10,0
10,7,0.0471932,1,10,0
4,-15,0.0829751,1,10,0
-20,-10,0.213128,1,10,0
0,-2,0.0751072,1,10,0
10,8,0.041907,1,10,0
5,-15,0.0756339,1,10,0
0,-3,0.0764228,1,10,0
-20,-11,0.299715,1,10,0
-19,18,0.0104571,1,10,0
5,-16,0.0800973,1,10,0
6,-16,0.0715667,1,10,0
-18,18,0.0107031,1,10,0
-1,-1,0.0614835,1,10,0
-19,-10,0.176201,1,10,0
-1,-2,0.0637746,1,10,0
-19,-11,0.229143,1,10,0
9,7,0.0483557,1,11,0
10,7,0.0471932,1,11,0
4,-15,0.0829751,1,11,0
-20,-10,0.213128,1,11,0
0,-2,0.0751072,1,11,0
10,8,0.041907,1,11,0
-19,-9,0.135352,1,11,0
5,-15,0.0756339,1,11,0
0,-3,0.0764228,1,11,0
-20,-11,0.299715,1,11,0
-19,18,0.0104571,1,11,0
5,-16,0.0800973,1,11,0
6,-16,0.0715667,1,11,0
-18,18,0.0107031,1,11,0
-1,-1,0.0614835,1,11,0
-19,-10,0.176201,1,11,0
-1,-2,0.0637746,1,11,0
-19,-11,0.229143,1,11,0
9,7,0.0483557,1,12,0
10,7,0.0471932,1,12,0
4,-15,0.0829751,1,12,0
-20,-10,0.213128,1,12,0
0,-2,0.0751072,1,12,0
10,8,0.041907,1,12,0
-19,-9,0.135352,1,12,0
5,-15,0.0756339,1,12,0
0,-3,0.0764228,1,12,0
-20,-11,0.299715,1,12,0
-19,18,0.0104571,1,12,0
5,-16,0.0800973,1,12,0
-2,0,0.0513001,1,12,0
6,-16,0.0715667,1,12,0
-18,18,0.0107031,1,12,0
7,-16,0.0649743,1,12,0
-1,-1,0.0614835,1,12,0
-18,19,0.0102865,1,12,0
-19,-10,0.176201,1,12,0
-1,-2,0.0637746,1,12,0
-19,-11,0.229143,1,12,0
9,7,0.0483557,1,13,0
10,7,0.0471932,1,13,0
11,8,0.0408783,1,13,0
4,-15,0.0829751,1,13,0
-20,-10,0.213128,1,13,0
0,-2,0.0751072,1,13,0
10,8,0.041907,1,13,0
-19,-9,0.135352,1,13,0
5,-15,0.0756339,1,13,0
0,-3,0.0764228,1,13,0
-20,-11,0.299715,1,13,0
-19,18,0.0104571,1,13,0
5,-16,0.0800973,1,13,0
-2,0,0.0513001,1,13,0
-19,19,0.0100506,1,13,0
-18,-8,0.0939942,1,13,0
6,-16,0.0715667,1,13,0
-2,1,0.0484693,1,13,0
-18,18,0.0107031,1,13,0
7,-16,0.0649743,1,13,0
-1,-1,0.0614835,1,13,0
-18,19,0.0102865,1,13,0
-19,-10,0.176201,1,13,0
-1,-2,0.0637746,1,13,0
8,-17,0.0596634,1,13,0
-19,-11,0.229143,1,13,0
9,7,0.0483557,1,14,0
10,7,0.0471932,1,14,0
11,8,0.0408783,1,14,0
4,-15,0.0829751,1,14,0
-20,-10,0.213128,1,14,0
0,-2,0.0751072,1,14,0
10,8,0.041907,1,14,0
-19,-9,0.135352,1,14,0
11,9,0.0372851,1,14,0
5,-15,0.0756339,1,14,0
0,-3,0.0764228,1,14,0
-20,-11,0.299715,1,14,0
-19,18,0.0104571,1,14,0
5,-16,0.0800973,1,14,0
-2,0,0.0513001,1,14,0
-18,-8,0.0939942,1,14,0
-19,19,0.0100506,1,14,0
6,-16,0.0715667,1,14,0
-2,1,0.0484693,1,14,0
-18,18,0.0107031,1,14,0
7,-16,0.0649743,1,14,0
-2,2,0.0454185,1,14,0
-1,-1,0.0614835,1,14,0
-18,19,0.0102865,1,14,0
-19,-10,0.176201,1,14,0
-1,-2,0.0637746,1,14,0
8,-17,0.0596634,1,14,0
-19,-11,0.229143,1,14,0
9,7,0.0483557,1,15,0
10,7,0.0471932,1,15,0
11,8,0.0408783,1,15,0
4,-15,0.0829751,1,15,0
-20,-10,0.213128,1,15,0
0,-2,0.0751072,1,15,0
10,8,0.041907,1,15,0
-19,-9,0.135352,1,15,0
11,9,0.0372851,1,15,0
5,-15,0.0756339,1,15,0
0,-3,0.0764228,1,15,0
-20,-11,0.299715,1,15,0
-19,18,0.0104571,1,15,0
-18,-7,0.077618,1,15,0
5,-16,0.0800973,1,15,0
-2,0,0.0513001,1,15,0
