-6,-2,0.111424,1,1,0
-1,6,1,1,2,0
0,-2,0.118138,1,2,0
-6,-2,0.111424,1,2,0
6,-1,0.0710626,1,2,0
2,2,0.212486,1,2,0
5,-9,0.0316477,1,2,0
7,-5,0.0417597,1,2,0
6,-2,0.0635881,1,2,0
3,-4,0.0663028,1,2,0
7,9,0.0883275,1,2,0
5,8,0.140496,1,2,0
-1,1,0.270846,1,2,0
-8,-2,0.0919346,1,2,0
0,-8,0.0436188,1,2,0
7,-9,0.028321,1,2,0
-6,-9,0.0375861,1,2,0
-5,-6,0.0583799,1,2,0
0,8,0.61929,1,3,0
6,-9,0.0299887,1,3,0
-1,6,1,1,3,0
0,-2,0.118138,1,3,0
-6,-2,0.111424,1,3,0
6,-1,0.0710626,1,3,0
2,2,0.212486,1,3,0
5,-9,0.0316477,1,3,0
7,-5,0.0417597,1,3,0
6,-2,0.0635881,1,3,0
3,-4,0.0663028,1,3,0
7,9,0.0883275,1,3,0
5,8,0.140496,1,3,0
-1,1,0.270846,1,3,0
-8,-2,0.0919346,1,3,0
0,-8,0.0436188,1,3,0
7,-9,0.028321,1,3,0
6,2,0.0961291,1,3,0
-6,-9,0.0375861,1,3,0
-5,-6,0.0583799,1,3,0
0,8,0.61929,1,4,0
6,-9,0.0299887,1,4,0
-1,6,1,1,4,0
0,-2,0.118138,1,4,0
-6,-2,0.111424,1,4,0
6,-1,0.0710626,1,4,0
2,2,0.212486,1,4,0
5,-9,0.0316477,1,4,0
7,-5,0.0417597,1,4,0
7,8,0.0923707,1,4,0
6,-2,0.0635881,1,4,0
7,9,0.0883275,1,4,0
3,-4,0.0663028,1,4,0
6,8,0.112815,1,4,0
5,8,0.140496,1,4,0
-1,1,0.270846,1,4,0
-8,-2,0.0919346,1,4,0
0,-8,0.0436188,1,4,0
7,-9,0.028321,1,4,0
6,2,0.0961291,1,4,0
5,2,0.115526,1,4,0
-6,-9,0.0375861,1,4,0
1,8,0.437658,1,4,0
-5,-6,0.0583799,1,4,0
0,8,0.61929,1,5,0
-7,-3,0.0855516,1,5,0
6,-9,0.0299887,1,5,0
-1,6,1,1,5,0
0,-2,0.118138,1,5,0
-6,-1,0.136622,1,5,0
-6,-2,0.111424,1,5,0
6,-1,0.0710626,1,5,0
0,-3,0.0967568,1,5,0
2,2,0.212486,1,5,0
-4,-6,0.0598105,1,5,0
5,-9,0.0316477,1,5,0
7,8,0.0923707,1,5,0
7,-5,0.0417597,1,5,0
6,-2,0.0635881,1,5,0
7,9,0.0883275,1,5,0
3,-4,0.0663028,1,5,0
6,8,0.112815,1,5,0
1,-8,0.04238,1,5,0
