x_key,y_key,radiation,weight,step,id
-4,-5,0.085819,1,0,1
-4,-5,0.085819,1,1,1
-4,-5,0.085831,1,2,1
-4,-5,0.086390,1,3,1
-4,-5,0.087601,1,4,1
-4,-5,0.088502,1,5,1
-4,-5,0.089806,1,6,1
-4,-4,0.090787,1,7,1
-4,-4,0.091746,1,8,1
-4,-4,0.092544,1,9,1
-4,-4,0.094224,1,10,1
-4,-4,0.095186,1,11,1
-4,-4,0.096652,1,12,1
-4,-4,0.098218,1,13,1
-4,-4,0.099708,1,14,1
-4,-4,0.101040,1,15,1
-4,-4,0.102407,1,16,1
-4,-4,0.103210,1,17,1
-4,-4,0.103210,1,18,1
-4,-3,0.104063,1,19,1
-3,-3,0.106172,1,20,1
-3,-3,0.106552,1,21,1
-3,-3,0.108005,1,22,1
-3,-3,0.108319,1,23,1
-3,-3,0.110137,1,24,1
-3,-3,0.111678,1,25,1
-3,-3,0.113003,1,26,1
-3,-3,0.114233,1,27,1
-3,-3,0.114811,1,28,1
-3,-3,0.115254,1,29,1
-3,-3,0.115826,1,30,1
-3,-3,0.116245,1,31,1
-3,-2,0.117077,1,32,1
-3,-2,0.117678,1,33,1
-3,-2,0.121912,1,34,1
-3,-2,0.125002,1,35,1
-3,-2,0.127860,1,36,1
-2,-2,0.130531,1,37,1
-2,-2,0.132844,1,38,1
-2,-2,0.136167,1,39,1
-2,-2,0.137904,1,40,1
-2,-2,0.138995,1,41,1
-2,-2,0.139558,1,42,1
-2,-2,0.145438,1,43,1
-2,-2,0.146994,1,44,1
-2,-2,0.146994,1,45,1
-2,-2,0.152769,1,46,1
-2,-2,0.152769,1,47,1
-2,-2,0.155046,1,48,1
-2,-2,0.155315,1,49,1
-2,-2,0.157346,1,50,1
-2,-2,0.157346,1,51,1
-2,-2,0.157346,1,52,1
-2,-2,0.160216,1,53,1
-2,-2,0.160216,1,54,1
-1,-2,0.172372,1,55,1
-1,-2,0.175633,1,56,1
-1,-2,0.185497,1,57,1
-1,-2,0.190391,1,58,1
-1,-2,0.199917,1,59,1
-1,-2,0.202234,1,60,1
-1,-2,0.210914,1,61,1
-1,-2,0.210914,1,62,1
-1,-2,0.212582,1,63,1
-1,-2,0.212582,1,64,1
-1,-2,0.213244,1,65,1
-1,-2,0.215139,1,66,1
0,-2,0.217669,1,67,1
0,-2,0.220103,1,68,1
0,-2,0.227721,1,69,1
0,-2,0.227721,1,70,1
0,-2,0.231353,1,71,1
0,-1,0.232231,1,72,1
0,-1,0.232924,1,73,1
0,-1,0.236773,1,74,1
0,-1,0.236773,1,75,1
0,-1,0.242167,1,76,1
0,-1,0.254092,1,77,1
0,-1,0.255392,1,78,1
0,-1,0.255511,1,79,1
0,-1,0.255726,1,80,1
0,-1,0.256105,1,81,1
0,-1,0.256105,1,82,1
0,-1,0.256105,1,83,1
0,-1,0.256105,1,84,1
0,-2,0.260053,1,85,1
0,-2,0.260057,1,86,1
0,-2,0.260057,1,87,1
