x_key,y_key,radiation,weight,step,id
-5,3,0.046025,1,0,1
-5,3,0.046037,1,1,1
-5,3,0.046474,1,2,1
-5,3,0.047150,1,3,1
-5,3,0.047870,1,4,1
-4,3,0.048774,1,5,1
-4,3,0.049772,1,6,1
-4,3,0.050861,1,7,1
-4,3,0.051881,1,8,1
-4,3,0.052676,1,9,1
-4,2,0.054341,1,10,1
-4,2,0.055810,1,11,1
-3,2,0.057213,1,12,1
-3,2,0.058641,1,13,1
-3,2,0.060306,1,14,1
-3,2,0.061877,1,15,1
-3,2,0.063181,1,16,1
-3,2,0.064844,1,17,1
-3,2,0.066422,1,18,1
-2,2,0.068022,1,19,1
-2,2,0.070140,1,20,1
-2,2,0.071931,1,21,1
-2,2,0.074360,1,22,1
-2,2,0.076050,1,23,1
-2,2,0.079818,1,24,1
-2,2,0.082870,1,25,1
-2,2,0.085741,1,26,1
-2,2,0.088197,1,27,1
-1,1,0.090291,1,28,1
-1,1,0.090291,1,29,1
-1,1,0.097451,1,30,1
-1,1,0.100968,1,31,1
-1,1,0.104902,1,32,1
-1,1,0.106048,1,33,1
-1,1,0.112872,1,34,1
-1,1,0.116926,1,35,1
-1,1,0.121013,1,36,1
0,1,0.124939,1,37,1
0,1,0.128071,1,38,1
0,1,0.132774,1,39,1
0,1,0.136761,1,40,1
0,1,0.142682,1,41,1
0,1,0.148911,1,42,1
0,0,0.154731,1,43,1
0,0,0.158788,1,44,1
0,0,0.168989,1,45,1
1,0,0.179191,1,46,1
1,0,0.188238,1,47,1
1,0,0.197233,1,48,1
1,0,0.208928,1,49,1
1,0,0.219078,1,50,1
1,0,0.228409,1,51,1
1,0,0.233411,1,52,1
1,-1,0.239393,1,53,1
1,-1,0.255128,1,54,1
1,-1,0.267298,1,55,1
1,-1,0.278752,1,56,1
2,-1,0.288974,1,57,1
2,-1,0.299900,1,58,1
2,-1,0.311082,1,59,1
2,-1,0.322059,1,60,1
