x_key,y_key,radiation,weight,step,id
-4,-5,0.085361,1,0,9
-4,-5,0.085360,1,1,9
-4,-5,0.085360,1,2,9
-4,-5,0.085363,1,3,9
-4,-4,0.087121,1,4,9
-4,-4,0.087734,1,5,9
-4,-4,0.087824,1,6,9
-4,-4,0.087736,1,7,9
-4,-4,0.087233,1,8,9
-4,-4,0.086907,1,9,9
-4,-4,0.086807,1,10,9
-4,-3,0.086580,1,11,9
-4,-3,0.086465,1,12,9
-4,-3,0.086604,1,13,9
-4,-3,0.086994,1,14,9
-4,-3,0.087406,1,15,9
-4,-3,0.087669,1,16,9
-4,-2,0.087797,1,17,9
-4,-2,0.087842,1,18,9
-4,-2,0.087893,1,19,9
-4,-2,0.087765,1,20,9
-4,-2,0.087650,1,21,9
-4,-2,0.087484,1,22,9
-4,-2,0.087207,1,23,9
-4,-1,0.086673,1,24,9
-4,-1,0.085746,1,25,9
-4,-1,0.084580,1,26,9
-4,-1,0.083163,1,27,9
-4,-1,0.082284,1,28,9
-4,-1,0.080986,1,29,9
-4,0,0.079473,1,30,9
-4,0,0.077888,1,31,9
-4,0,0.076987,1,32,9
-4,0,0.076641,1,33,9
-4,0,0.075795,1,34,9
-4,0,0.074679,1,35,9
-4,0,0.074447,1,36,9
-4,0,0.073863,1,37,9
-4,1,0.072707,1,38,9
-4,1,0.072548,1,39,9
-3,1,0.072256,1,40,9
-3,1,0.072356,1,41,9
-3,1,0.072443,1,42,9
-3,1,0.072595,1,43,9
-3,1,0.073237,1,44,9
-3,1,0.074029,1,45,9
-3,1,0.075232,1,46,9
-3,1,0.076828,1,47,9
-3,1,0.076884,1,48,9
-3,1,0.080278,1,49,9
-3,1,0.084444,1,50,9
-3,1,0.087156,1,51,9
-3,0,0.088465,1,52,9
-3,0,0.088551,1,53,9
-3,0,0.088587,1,54,9
-3,0,0.089224,1,55,9
-3,0,0.089224,1,56,9
-3,0,0.089574,1,57,9
-3,0,0.089859,1,58,9
-3,0,0.090934,1,59,9
-3,0,0.090820,1,60,9
-3,0,0.089883,1,61,9
-3,0,0.089517,1,62,9
-3,0,0.088075,1,63,9
-3,0,0.087713,1,64,9
-3,0,0.085710,1,65,9
-3,0,0.084901,1,66,9
-3,0,0.082136,1,67,9
-4,0,0.077119,1,68,9
-4,0,0.074572,1,69,9
-4,0,0.072460,1,70,9
-4,0,0.071242,1,71,9
-4,0,0.069182,1,72,9
-4,1,0.067302,1,73,9
-4,1,0.063533,1,74,9
-4,1,0.060946,1,75,9
-4,1,0.059656,1,76,9
-4,1,0.058474,1,77,9
-4,1,0.057737,1,78,9
-4,1,0.057318,1,79,9
-4,1,0.056857,1,80,9
-4,1,0.056041,1,81,9
-4,1,0.056041,1,82,9
-4,2,0.054440,1,83,9
-4,2,0.053263,1,84,9
-5,2,0.050526,1,85,9
-5,2,0.048800,1,86,9
-5,2,0.047348,1,87,9
-5,2,0.046774,1,88,9
-5,2,0.046774,1,89,9
-5,2,0.046677,1,90,9
-5,2,0.046487,1,91,9
-5,3,0.045389,1,92,9
-5,3,0.044047,1,93,9
-5,3,0.042435,1,94,9
-5,3,0.042085,1,95,9
-5,3,0.041115,1,96,9
-5,3,0.040926,1,97,9
-5,3,0.041223,1,98,9
-5,3,0.041249,1,99,9
-5,3,0.041249,1,100,9
-5,3,0.041363,1,101,9
-5,3,0.041363,1,102,9
-5,3,0.041596,1,103,9
-5,3,0.041596,1,104,9
-5,3,0.041991,1,105,9
-5,3,0.042102,1,106,9
-5,3,0.042590,1,107,9
-5,3,0.043757,1,108,9
-5,3,0.044475,1,109,9
-5,3,0.045307,1,110,9
-5,2,0.048163,1,111,9
-5,2,0.048208,1,112,9
-4,2,0.049676,1,113,9
-4,2,0.051427,1,114,9
-4,2,0.052918,1,115,9
-4,2,0.053672,1,116,9
-4,2,0.053992,1,117,9
-4,2,0.054037,1,118,9
-4,2,0.055237,1,119,9
-3,2,0.057976,1,120,9
-3,2,0.059446,1,121,9
-3,2,0.061116,1,122,9
-3,2,0.062949,1,123,9
-3,2,0.064715,1,124,9
-3,2,0.066859,1,125,9
-3,2,0.069464,1,126,9
-3,2,0.071234,1,127,9
-2,2,0.073827,1,128,9
-2,2,0.076033,1,129,9
-2,2,0.077490,1,130,9
-2,1,0.080918,1,131,9
-2,1,0.083720,1,132,9
-2,1,0.086587,1,133,9
-2,1,0.088108,1,134,9
-2,1,0.092356,1,135,9
-2,1,0.095845,1,136,9
-2,1,0.098435,1,137,9
-2,1,0.102304,1,138,9
-2,1,0.105782,1,139,9
-1,1,0.107694,1,140,9
-1,0,0.114953,1,141,9
-1,0,0.119635,1,142,9
-1,0,0.124237,1,143,9
-1,0,0.129140,1,144,9
-1,0,0.133262,1,145,9
-1,0,0.137821,1,146,9
-1,0,0.143117,1,147,9
0,0,0.147994,1,148,9
0,0,0.152428,1,149,9
0,0,0.160603,1,150,9
0,0,0.165182,1,151,9
0,0,0.173067,1,152,9
0,0,0.176749,1,153,9
0,0,0.187857,1,154,9
0,0,0.191891,1,155,9
0,-1,0.194136,1,156,9
0,-1,0.194136,1,157,9
0,-1,0.194136,1,158,9
0,-1,0.206401,1,159,9
0,-1,0.208328,1,160,9
0,-1,0.209511,1,161,9
0,-1,0.210076,1,162,9
0,-1,0.209964,1,163,9
0,-1,0.207800,1,164,9
-1,-1,0.203567,1,165,9
-1,-1,0.198225,1,166,9
-1,-1,0.191189,1,167,9
-1,-1,0.185465,1,168,9
-1,-2,0.181565,1,169,9
-1,-2,0.180680,1,170,9
-1,-2,0.180471,1,171,9
-1,-2,0.179369,1,172,9
-1,-2,0.176483,1,173,9
-1,-2,0.174796,1,174,9
-2,-2,0.167257,1,175,9
-2,-2,0.161945,1,176,9
-2,-2,0.159894,1,177,9
-2,-2,0.155122,1,178,9
-2,-2,0.150433,1,179,9
-2,-2,0.145491,1,180,9
-2,-2,0.141048,1,181,9
-2,-2,0.136222,1,182,9
-3,-2,0.128389,1,183,9
-3,-2,0.122941,1,184,9
-3,-2,0.120046,1,185,9
-3,-2,0.117548,1,186,9
-3,-2,0.115136,1,187,9
-3,-2,0.113923,1,188,9
-3,-2,0.112635,1,189,9
-3,-2,0.110795,1,190,9
-3,-1,0.108813,1,191,9
-3,-1,0.106328,1,192,9
-3,-1,0.103697,1,193,9
-3,-1,0.100660,1,194,9
-3,-1,0.096759,1,195,9
-3,-1,0.093306,1,196,9
-3,-1,0.092559,1,197,9
-3,-1,0.091497,1,198,9
-4,-1,0.085197,1,199,9
