x_key,y_key,radiation,weight,step,id
-5,3,0.046075,1,0,7
-5,3,0.046075,1,1,7
-5,3,0.046075,1,2,7
-5,3,0.046882,1,3,7
-5,3,0.047804,1,4,7
-4,3,0.049164,1,5,7
-4,3,0.050210,1,6,7
-4,3,0.051006,1,7,7
-4,3,0.052334,1,8,7
-4,3,0.053468,1,9,7
-4,3,0.054491,1,10,7
-3,3,0.055684,1,11,7
-3,3,0.056603,1,12,7
-3,3,0.057753,1,13,7
-3,3,0.058779,1,14,7
-3,3,0.059524,1,15,7
-3,3,0.060830,1,16,7
-3,3,0.061719,1,17,7
-2,3,0.062587,1,18,7
-2,3,0.063421,1,19,7
-2,3,0.064632,1,20,7
-2,3,0.065089,1,21,7
-2,3,0.065607,1,22,7
-2,3,0.067322,1,23,7
-2,3,0.069652,1,24,7
-1,3,0.071724,1,25,7
-1,3,0.072115,1,26,7
-1,3,0.074332,1,27,7
-1,3,0.077707,1,28,7
-1,3,0.079637,1,29,7
-1,3,0.082064,1,30,7
0,2,0.085141,1,31,7
0,2,0.086619,1,32,7
0,2,0.089551,1,33,7
0,2,0.091864,1,34,7
0,2,0.094383,1,35,7
0,2,0.098050,1,36,7
0,2,0.100397,1,37,7
0,2,0.104241,1,38,7
1,2,0.106768,1,39,7
1,2,0.109349,1,40,7
1,2,0.112654,1,41,7
1,2,0.114781,1,42,7
1,2,0.116719,1,43,7
1,2,0.119087,1,44,7
1,2,0.120990,1,45,7
1,2,0.123486,1,46,7
1,2,0.124425,1,47,7
2,2,0.127470,1,48,7
2,2,0.130282,1,49,7
2,2,0.132161,1,50,7
2,2,0.133420,1,51,7
2,2,0.134013,1,52,7
2,2,0.134423,1,53,7
3,2,0.134119,1,54,7
3,2,0.133266,1,55,7
3,2,0.132890,1,56,7
3,2,0.132791,1,57,7
3,2,0.130500,1,58,7
3,2,0.129504,1,59,7
3,2,0.129094,1,60,7
3,2,0.129521,1,61,7
3,2,0.130359,1,62,7
3,2,0.130839,1,63,7
3,2,0.131046,1,64,7
4,2,0.132973,1,65,7
4,2,0.135169,1,66,7
4,2,0.135554,1,67,7
4,2,0.139655,1,68,7
4,1,0.141213,1,69,7
4,1,0.144636,1,70,7
4,1,0.148043,1,71,7
4,1,0.151819,1,72,7
4,1,0.153183,1,73,7
4,1,0.153849,1,74,7
4,1,0.154803,1,75,7
4,1,0.154803,1,76,7
4,1,0.157135,1,77,7
4,1,0.158075,1,78,7
4,1,0.159318,1,79,7
4,1,0.160160,1,80,7
4,1,0.163811,1,81,7
4,1,0.167017,1,82,7
4,1,0.173558,1,83,7
4,1,0.173105,1,84,7
4,1,0.174089,1,85,7
4,1,0.177164,1,86,7
4,1,0.180656,1,87,7
4,1,0.186976,1,88,7
4,0,0.194001,1,89,7
4,0,0.200928,1,90,7
4,0,0.203050,1,91,7
4,0,0.216388,1,92,7
4,0,0.224295,1,93,7
4,0,0.234036,1,94,7
4,0,0.243524,1,95,7
4,0,0.254753,1,96,7
4,0,0.268330,1,97,7
4,-1,0.295548,1,98,7
4,-1,0.307552,1,99,7
3,-1,0.328799,1,100,7
3,-1,0.347938,1,101,7
3,-1,0.349998,1,102,7
3,-1,0.361600,1,103,7
3,-1,0.361600,1,104,7
3,-1,0.361600,1,105,7
3,-1,0.361600,1,106,7
3,-1,0.383239,1,107,7
3,-1,0.383239,1,108,7
3,-1,0.411428,1,109,7
