x_key,y_key,radiation,weight,step,id
-4,3,0.047628,1,0,1
-4,3,0.047642,1,1,1
-4,3,0.048045,1,2,1
-4,3,0.048414,1,3,1
-4,3,0.049293,1,4,1
-4,3,0.051058,1,5,1
-4,3,0.051858,1,6,1
-4,3,0.053657,1,7,1
-4,3,0.055000,1,8,1
-3,3,0.056376,1,9,1
-3,3,0.057821,1,10,1
-3,2,0.059255,1,11,1
-3,2,0.060912,1,12,1
-3,2,0.062495,1,13,1
-3,2,0.064061,1,14,1
-2,2,0.065863,1,15,1
-2,2,0.067598,1,16,1
-2,2,0.069004,1,17,1
-2,2,0.071039,1,18,1
-2,2,0.071979,1,19,1
-2,2,0.072753,1,20,1
-2,2,0.075099,1,21,1
-2,2,0.079096,1,22,1
-2,2,0.081634,1,23,1
-2,2,0.084445,1,24,1
-1,2,0.086898,1,25,1
-1,2,0.090323,1,26,1
-1,1,0.093347,1,27,1
-1,1,0.096964,1,28,1
-1,1,0.100843,1,29,1
-1,1,0.105333,1,30,1
-1,1,0.110046,1,31,1
-1,1,0.114514,1,32,1
-1,1,0.117015,1,33,1
-1,1,0.120597,1,34,1
0,1,0.127263,1,35,1
0,1,0.131770,1,36,1
0,1,0.134801,1,37,1
0,1,0.139383,1,38,1
0,1,0.144304,1,39,1
0,1,0.147235,1,40,1
0,0,0.154558,1,41,1
0,0,0.160349,1,42,1
0,0,0.163777,1,43,1
1,0,0.173667,1,44,1
1,0,0.181865,1,45,1
1,0,0.186615,1,46,1
1,0,0.195018,1,47,1
1,0,0.212372,1,48,1
1,0,0.224444,1,49,1
1,0,0.234925,1,50,1
1,-1,0.243722,1,51,1
1,-1,0.256413,1,52,1
1,-1,0.263131,1,53,1
1,-1,0.272868,1,54,1
2,-1,0.288794,1,55,1
2,-1,0.296133,1,56,1
2,-1,0.304116,1,57,1
2,-1,0.313073,1,58,1
2,-1,0.326555,1,59,1
2,-1,0.341688,1,60,1
