x_key,y_key,radiation,weight,step,id
3,4,0.07967,1,0,7
3,4,0.079672,1,1,7
3,4,0.079672,1,2,7
3,4,0.080247,1,3,7
3,3,0.081691,1,4,7
3,3,0.08321,1,5,7
3,3,0.08456,1,6,7
3,3,0.085662,1,7,7
3,3,0.087937,1,8,7
3,3,0.089565,1,9,7
3,3,0.091261,1,10,7
3,3,0.09228,1,11,7
3,3,0.093003,1,12,7
3,3,0.093347,1,13,7
3,3,0.093489,1,14,7
3,3,0.093521,1,15,7
3,3,0.093479,1,16,7
3,3,0.093124,1,17,7
3,3,0.092925,1,18,7
3,3,0.092737,1,19,7
3,3,0.092604,1,20,7
3,3,0.092528,1,21,7
3,3,0.091897,1,22,7
3,3,0.091779,1,23,7
3,3,0.091689,1,24,7
3,3,0.091442,1,25,7
3,3,0.091466,1,26,7
3,3,0.092209,1,27,7
3,3,0.092682,1,28,7
3,3,0.093822,1,29,7
3,3,0.09477,1,30,7
3,3,0.09564,1,31,7
3,3,0.096757,1,32,7
4,3,0.098029,1,33,7
4,3,0.099454,1,34,7
3,3,0.100885,1,35,7
3,3,0.101479,1,36,7
3,3,0.10484,1,37,7
3,2,0.107002,1,38,7
3,2,0.10979,1,39,7
3,2,0.112014,1,40,7
3,2,0.114872,1,41,7
3,2,0.116911,1,42,7
3,2,0.120259,1,43,7
3,2,0.121634,1,44,7
3,2,0.123373,1,45,7
3,2,0.126482,1,46,7
3,2,0.126482,1,47,7
3,2,0.130972,1,48,7
3,2,0.130972,1,49,7
3,2,0.132171,1,50,7
3,2,0.132171,1,51,7
4,2,0.1352,1,52,7
4,2,0.138638,1,53,7
4,2,0.138638,1,54,7
4,2,0.139513,1,55,7
4,2,0.139636,1,56,7
4,1,0.144075,1,57,7
4,1,0.143839,1,58,7
4,1,0.143598,1,59,7
4,1,0.142656,1,60,7
4,1,0.142379,1,61,7
4,1,0.142296,1,62,7
4,1,0.142296,1,63,7
4,1,0.142191,1,64,7
4,1,0.141587,1,65,7
4,1,0.140225,1,66,7
4,1,0.138212,1,67,7
4,2,0.136129,1,68,7
4,2,0.132542,1,69,7
4,2,0.129564,1,70,7
4,2,0.129206,1,71,7
4,2,0.129014,1,72,7
4,2,0.128887,1,73,7
4,2,0.129042,1,74,7
4,2,0.129209,1,75,7
4,2,0.129634,1,76,7
4,2,0.13007,1,77,7
4,2,0.130827,1,78,7
4,2,0.131304,1,79,7
4,2,0.131304,1,80,7
4,2,0.132327,1,81,7
4,2,0.132586,1,82,7
4,2,0.133924,1,83,7
4,2,0.13471,1,84,7
4,2,0.135622,1,85,7
4,2,0.136006,1,86,7
4,1,0.138709,1,87,7
4,1,0.141344,1,88,7
4,1,0.141344,1,89,7
4,1,0.141344,1,90,7
4,1,0.14857,1,91,7
4,1,0.150159,1,92,7
4,1,0.150159,1,93,7
4,1,0.150159,1,94,7
4,1,0.160131,1,95,7
4,1,0.162562,1,96,7
4,1,0.168206,1,97,7
4,1,0.176662,1,98,7
4,1,0.180818,1,99,7
4,1,0.185561,1,100,7
4,1,0.188298,1,101,7
4,0,0.196074,1,102,7
4,0,0.197679,1,103,7
4,0,0.20747,1,104,7
4,0,0.210964,1,105,7
4,0,0.21765,1,106,7
4,0,0.224818,1,107,7
4,0,0.233436,1,108,7
4,0,0.243472,1,109,7
4,0,0.251045,1,110,7
4,0,0.255233,1,111,7
4,0,0.265785,1,112,7
4,0,0.273975,1,113,7
3,-1,0.286541,1,114,7
