x_key,y_key,radiation,weight,step,id
3,4,0.078134,1,0,7
3,4,0.078153,1,1,7
3,4,0.078738,1,2,7
3,4,0.079800,1,3,7
3,4,0.081553,1,4,7
3,3,0.083528,1,5,7
3,3,0.085719,1,6,7
3,3,0.088278,1,7,7
3,3,0.090161,1,8,7
3,3,0.090967,1,9,7
3,3,0.093776,1,10,7
3,3,0.094184,1,11,7
3,3,0.094075,1,12,7
3,3,0.093752,1,13,7
3,3,0.093117,1,14,7
3,3,0.092801,1,15,7
3,3,0.091604,1,16,7
3,3,0.090505,1,17,7
3,3,0.088756,1,18,7
3,3,0.087366,1,19,7
3,3,0.086779,1,20,7
3,3,0.086792,1,21,7
3,3,0.087251,1,22,7
3,3,0.087685,1,23,7
3,3,0.088750,1,24,7
3,3,0.090177,1,25,7
3,3,0.090813,1,26,7
3,3,0.093808,1,27,7
3,3,0.093985,1,28,7
3,3,0.093985,1,29,7
3,3,0.093985,1,30,7
3,3,0.101620,1,31,7
3,3,0.104161,1,32,7
3,2,0.106947,1,33,7
3,2,0.110256,1,34,7
3,2,0.113839,1,35,7
3,2,0.117755,1,36,7
3,2,0.121578,1,37,7
3,2,0.125088,1,38,7
3,2,0.129407,1,39,7
3,2,0.133604,1,40,7
3,2,0.137173,1,41,7
3,2,0.140613,1,42,7
3,1,0.143476,1,43,7
4,1,0.145002,1,44,7
4,1,0.146169,1,45,7
4,1,0.147832,1,46,7
4,1,0.148471,1,47,7
4,1,0.149970,1,48,7
4,1,0.151304,1,49,7
4,1,0.151585,1,50,7
4,1,0.150992,1,51,7
5,1,0.150189,1,52,7
5,1,0.148843,1,53,7
5,1,0.147035,1,54,7
5,1,0.145525,1,55,7
5,1,0.144998,1,56,7
5,1,0.142020,1,57,7
5,1,0.136165,1,58,7
4,2,0.131490,1,59,7
4,2,0.130992,1,60,7
4,2,0.130612,1,61,7
4,2,0.130440,1,62,7
4,2,0.130906,1,63,7
4,2,0.132671,1,64,7
4,2,0.134998,1,65,7
4,2,0.138240,1,66,7
4,1,0.140575,1,67,7
4,1,0.143374,1,68,7
3,1,0.149144,1,69,7
3,1,0.153305,1,70,7
3,1,0.155033,1,71,7
3,1,0.155753,1,72,7
4,1,0.155996,1,73,7
4,1,0.155852,1,74,7
4,1,0.156823,1,75,7
4,1,0.157581,1,76,7
4,1,0.158434,1,77,7
4,1,0.159860,1,78,7
4,1,0.160137,1,79,7
4,1,0.160137,1,80,7
4,1,0.160442,1,81,7
4,1,0.161038,1,82,7
4,1,0.165890,1,83,7
4,1,0.171355,1,84,7
4,1,0.178387,1,85,7
4,1,0.183893,1,86,7
4,0,0.191593,1,87,7
4,0,0.200588,1,88,7
4,0,0.209485,1,89,7
4,0,0.219523,1,90,7
4,0,0.230812,1,91,7
3,0,0.242585,1,92,7
3,0,0.253493,1,93,7
3,0,0.267263,1,94,7
3,0,0.279826,1,95,7
3,-1,0.299584,1,96,7
