5,-12,0.517329,1,1,0
-12,-10,0.0346145,1,2,0
3,-2,0.0712011,1,2,0
17,19,0.00956814,1,2,0
-18,1,0.0356996,1,2,0
5,-12,0.517329,1,2,0
-12,-10,0.0346145,1,3,0
3,-2,0.0712011,1,3,0
17,19,0.00956814,1,3,0
-18,1,0.0356996,1,3,0
5,-12,0.517329,1,3,0
-12,-10,0.0346145,1,4,0
3,-2,0.0712011,1,4,0
17,19,0.00956814,1,4,0
-18,1,0.0356996,1,4,0
5,-12,0.517329,1,4,0
-12,-10,0.0346145,1,5,0
3,-2,0.0712011,1,5,0
17,19,0.00956814,1,5,0
-18,1,0.0356996,1,5,0
5,-12,0.517329,1,5,0
-12,-10,0.0346145,1,6,0
3,-1,0.0628066,1,6,0
3,-2,0.0712011,1,6,0
17,19,0.00956814,1,6,0
-19,1,0.0312417,1,6,0
-18,1,0.0356996,1,6,0
16,19,0.00988313,1,6,0
5,-12,0.517329,1,6,0
-12,-10,0.0346145,1,7,0
3,-1,0.0628066,1,7,0
3,-2,0.0712011,1,7,0
17,19,0.00956814,1,7,0
-19,1,0.0312417,1,7,0
-18,1,0.0356996,1,7,0
16,19,0.00988313,1,7,0
-19,2,0.0323603,1,7,0
4,-1,0.0622662,1,7,0
5,-12,0.517329,1,7,0
-12,-10,0.0346145,1,8,0
6,-12,0.443727,1,8,0
3,-1,0.0628066,1,8,0
3,-2,0.0712011,1,8,0
17,19,0.00956814,1,8,0
-19,1,0.0312417,1,8,0
-18,1,0.0356996,1,8,0
16,19,0.00988313,1,8,0
-19,2,0.0323603,1,8,0
4,-1,0.0622662,1,8,0
4,0,0.0554819,1,8,0
5,-12,0.517329,1,8,0
-11,-10,0.0374177,1,8,0
-12,-10,0.0346145,1,9,0
6,-12,0.443727,1,9,0
3,-1,0.0628066,1,9,0
6,-13,0.331216,1,9,0
3,-2,0.0712011,1,9,0
17,19,0.00956814,1,9,0
-20,3,0.0289229,1,9,0
-19,1,0.0312417,1,9,0
-18,1,0.0356996,1,9,0
16,19,0.00988313,1,9,0
-19,2,0.0323603,1,9,0
5,0,0.0541476,1,9,0
4,-1,0.0622662,1,9,0
4,0,0.0554819,1,9,0
5,-12,0.517329,1,9,0
-11,-10,0.0374177,1,9,0
16,20,0.00942868,1,9,0
-12,-10,0.0346145,1,10,0
6,-12,0.443727,1,10,0
3,-1,0.0628066,1,10,0
6,-13,0.331216,1,10,0
3,-2,0.0712011,1,10,0
17,19,0.00956814,1,10,0
-20,3,0.0289229,1,10,0
-19,1,0.0312417,1,10,0
-18,1,0.0356996,1,10,0
16,19,0.00988313,1,10,0
-19,2,0.0323603,1,10,0
5,0,0.0541476,1,10,0
4,-1,0.0622662,1,10,0
4,0,0.0554819,1,10,0
-10,-10,0.0405647,1,10,0
5,-12,0.517329,1,10,0
-11,-10,0.0374177,1,10,0
16,20,0.00942868,1,10,0
-12,-10,0.0346145,1,11,0
6,-12,0.443727,1,11,0
3,-1,0.0628066,1,11,0
6,-13,0.331216,1,11,0
3,-2,0.0712011,1,11,0
17,19,0.00956814,1,11,0
-20,3,0.0289229,1,11,0
7,-13,0.280785,1,11,0
-19,1,0.0312417,1,11,0
-18,1,0.0356996,1,11,0
16,19,0.00988313,1,11,0
-19,2,0.0323603,1,11,0
5,0,0.0541476,1,11,0
4,-1,0.0622662,1,11,0
4,0,0.0554819,1,11,0
-10,-10,0.0405647,1,11,0
5,-12,0.517329,1,11,0
-11,-10,0.0374177,1,11,0
16,20,0.00942868,1,11,0
-12,-10,0.0346145,1,12,0
6,-12,0.443727,1,12,0
3,-1,0.0628066,1,12,0
6,-13,0.331216,1,12,0
-20,2,0.0283487,1,12,0
3,-2,0.0712011,1,12,0
17,19,0.00956814,1,12,0
-20,3,0.0289229,1,12,0
7,-13,0.280785,1,12,0
-19,1,0.0312417,1,12,0
-18,1,0.0356996,1,12,0
16,19,0.00988313,1,12,0
-19,2,0.0323603,1,12,0
7,1,0.0452746,1,12,0
5,0,0.0541476,1,12,0
17,21,0.00873199,1,12,0
4,-1,0.0622662,1,12,0
4,0,0.0554819,1,12,0
-10,-10,0.0405647,1,12,0
-9,-10,0.0441492,1,12,0
5,-12,0.517329,1,12,0
-11,-10,0.0374177,1,12,0
16,20,0.00942868,1,12,0
-12,-10,0.0346145,1,13,0
6,-12,0.443727,1,13,0
-9,-9,0.0445034,1,13,0
3,-1,0.0628066,1,13,0
6,-13,0.331216,1,13,0
-20,2,0.0283487,1,13,0
3,-2,0.0712011,1,13,0
17,19,0.00956814,1,13,0
-20,3,0.0289229,1,13,0
7,-13,0.280785,1,13,0
-19,1,0.0312417,1,13,0
-18,1,0.0356996,1,13,0
16,19,0.00988313,1,13,0
-19,2,0.0323603,1,13,0
7,1,0.0452746,1,13,0
5,0,0.0541476,1,13,0
7,2,0.0410636,1,13,0
17,21,0.00873199,1,13,0
4,-1,0.0622662,1,13,0
4,0,0.0554819,1,13,0
-10,-10,0.0405647,1,13,0
-9,-10,0.0441492,1,13,0
5,-12,0.517329,1,13,0
-11,-10,0.0374177,1,13,0
16,20,0.00942868,1,13,0
-12,-10,0.0346145,1,14,0
6,-12,0.443727,1,14,0
-9,-9,0.0445034,1,14,0
3,-1,0.0628066,1,14,0
6,-13,0.331216,1,14,0
-20,2,0.0283487,1,14,0
3,-2,0.0712011,1,14,0
17,19,0.00956814,1,14,0
-20,3,0.0289229,1,14,0
7,-13,0.280785,1,14,0
-8,-9,0.048396,1,14,0
-19,1,0.0312417,1,14,0
-18,1,0.0356996,1,14,0
16,19,0.00988313,1,14,0
-19,2,0.0323603,1,14,0
7,1,0.0452746,1,14,0
5,0,0.0541476,1,14,0
7,2,0.0410636,1,14,0
17,21,0.00873199,1,14,0
4,-1,0.0622662,1,14,0
4,0,0.0554819,1,14,0
-10,-10,0.0405647,1,14,0
-9,-10,0.0441492,1,14,0
5,-12,0.517329,1,14,0
-11,-10,0.0374177,1,14,0
16,20,0.00942868,1,14,0
-21,1,0.0245741,1,14,0
-12,-10,0.0346145,1,15,0
6,-12,0.443727,1,15,0
-9,-9,0.0445034,1,15,0
3,-1,0.0628066,1,15,0
6,-13,0.331216,1,15,0
-20,2,0.0283487,1,15,0
3,-2,0.0712011,1,15,0
17,19,0.00956814,1,15,0
-20,3,0.0289229,1,15,0
7,-13,0.280785,1,15,0
-8,-9,0.048396,1,15,0
-19,1,0.0312417,1,15,0
-18,1,0.0356996,1,15,0
16,19,0.00988313,1,15,0
-19,2,0.0323603,1,15,0
18,22,0.00810778,1,15,0
7,1,0.0452746,1,15,0
5,0,0.0541476,1,15,0
17,21,0.00873199,1,15,0
7,2,0.0410636,1,15,0
4,-1,0.0622662,1,15,0
4,0,0.0554819,1,15,0
-10,-10,0.0405647,1,15,0
-9,-10,0.0441492,1,15,0
5,-12,0.517329,1,15,0
-11,-10,0.0374177,1,15,0
16,20,0.00942868,1,15,0
-21,1,0.0245741,1,15,0
-12,-10,0.0346145,1,16,0
6,-12,0.443727,1,16,0
-9,-9,0.0445034,1,16,0
3,-1,0.0628066,1,16,0
6,-13,0.331216,1,16,0
-20,2,0.0283487,1,16,0
3,-2,0.0712011,1,16,0
17,19,0.00956814,1,16,0
-20,3,0.0289229,1,16,0
7,-13,0.280785,1,16,0
-8,-9,0.048396,1,16,0
-19,1,0.0312417,1,16,0
-18,1,0.0356996,1,16,0
16,19,0.00988313,1,16,0
-19,2,0.0323603,1,16,0
18,22,0.00810778,1,16,0
7,1,0.0452746,1,16,0
5,0,0.0541476,1,16,0
17,21,0.00873199,1,16,0
7,2,0.0410636,1,16,0
4,-1,0.0622662,1,16,0
4,0,0.0554819,1,16,0
-10,-10,0.0405647,1,16,0
-9,-10,0.0441492,1,16,0
7,3,0.037618,1,16,0
5,-12,0.517329,1,16,0
-11,-10,0.0374177,1,16,0
16,20,0.00942868,1,16,0
-21,1,0.0245741,1,16,0
-12,-10,0.0346145,1,17,0
6,-12,0.443727,1,17,0
-9,-9,0.0445034,1,17,0
