2,1,8
2,1,12
2,1,6
2,1,4
2,1,0
2,1,14
2,1,2
2,1,11
2,1,13
2,1,10
2,1,9
2,1,5
2,1,1
2,1,7
2,1,3
302,2,6
320,2,11
320,2,4
302,2,8
338,2,2
320,2,12
320,2,14
320,2,13
338,2,10
320,2,0
302,2,5
320,2,7
326,2,9
320,2,3
338,2,1
2770,3,6
4060,3,12
4414,3,8
4714,3,0
4478,3,10
4160,3,2
4714,3,4
4160,3,11
4714,3,13
4714,3,14
3554,3,5
4714,3,9
4178,3,7
4414,3,3
4478,3,1
4730,4,11
4668,4,6
4778,4,13
4778,4,4
4730,4,12
4686,4,2
4778,4,14
4666,4,8
4822,4,5
4778,4,0
4732,4,10
4666,4,7
4854,4,1
4822,4,3
4734,4,9
4790,5,8
4818,5,4
4776,5,6
4964,5,14
4850,5,12
4850,5,2
4894,5,5
4850,5,11
4850,5,10
4850,5,0
4850,5,9
4964,5,13
4850,5,7
4898,5,1
4930,5,3
4996,6,6
5000,6,4
4954,6,7
4954,6,12
4942,6,2
4950,6,8
4954,6,10
5068,6,11
5000,6,13
5042,6,14
4954,6,0
4916,6,5
4956,6,3
4954,6,9
5034,6,1
5116,7,6
5142,7,10
5050,7,7
5074,7,2
5268,7,11
5188,7,13
5140,7,8
5142,7,0
5074,7,12
5188,7,4
5188,7,14
5142,7,3
5190,7,1
5142,7,9
5186,7,5
5096,8,2
5138,8,6
5210,8,10
5256,8,11
5212,8,3
5254,8,8
5256,8,13
5210,8,0
5210,8,12
5254,8,14
5256,8,4
5330,8,7
5210,8,9
5212,8,1
5254,8,5
5312,9,2
5272,9,6
5420,9,10
5304,9,8
5282,9,11
5352,9,4
5352,9,12
5304,9,3
5398,9,14
5414,9,0
5262,9,9
5352,9,13
5352,9,7
5276,9,5
5354,9,1
5522,10,8
5642,10,14
5686,10,6
5570,10,11
5596,10,0
5596,10,4
5562,10,9
5598,10,2
5478,10,12
5488,10,7
5596,10,13
5598,10,10
5594,10,5
5598,10,1
5644,10,3
5472,11,6
5470,11,4
5470,11,11
5468,11,2
5470,11,7
5470,11,12
5506,11,8
5470,11,0
5468,11,10
5484,11,5
5470,11,14
5470,11,13
5516,11,9
5470,11,3
5468,11,1
5076,12,13
5344,12,6
5156,12,8
5064,12,4
5240,12,11
5100,12,2
5102,12,12
5054,12,0
5098,12,7
5012,12,10
5046,12,5
5054,12,14
5086,12,3
5006,12,9
5126,12,1
5472,13,6
5672,13,4
5398,13,8
5632,13,2
5526,13,12
5458,13,11
5490,13,7
5734,13,14
5640,13,0
5594,13,5
5676,13,13
5678,13,10
5722,13,9
5582,13,3
5570,13,1
5686,14,4
5754,14,14
5820,14,8
5728,14,6
5690,14,2
5734,14,11
5802,14,12
5732,14,5
5734,14,0
5734,14,13
5736,14,10
5734,14,9
5754,14,7
5734,14,3
5736,14,1
5820,15,0
5864,15,6
5774,15,11
5928,15,8
5842,15,12
5730,15,7
5844,15,1
5842,15,13
5888,15,4
5776,15,2
5844,15,10
5776,15,14
5842,15,9
5820,15,5
5776,15,3
5878,16,2
5762,16,0
5840,16,4
5848,16,8
5758,16,11
5894,16,6
5796,16,12
5806,16,3
5806,16,14
5760,16,13
5796,16,10
5842,16,1
5806,16,9
5808,16,7
5818,16,5
5812,17,2
5812,17,10
5946,17,8
5732,17,4
5726,17,11
5810,17,3
5712,17,6
5854,17,0
5810,17,13
5810,17,14
5730,17,12
5780,17,9
5842,17,7
5854,17,5
5860,17,1
5818,18,0
5740,18,13
5874,18,11
5924,18,8
5732,18,2
5772,18,4
5948,18,6
5684,18,14
5865,18,10
5838,18,12
5842,18,1
5818,18,5
5932,18,9
5824,18,3
5838,18,7
6035,19,0
5842,19,11
5945,19,13
5993,19,2
6081,19,4
6068,19,8
6001,19,6
6083,19,14
5949,19,10
5991,19,12
5898,19,5
6087,19,1
5973,19,7
6041,19,9
5927,19,3
6075,20,8
5987,20,13
6037,20,9
5943,20,11
6033,20,4
5845,20,6
6033,20,0
5941,20,12
6081,20,14
5993,20,2
5989,20,10
6015,20,5
5943,20,7
5987,20,3
6037,20,1
5929,21,0
5893,21,10
5927,21,11
5897,21,8
5927,21,12
5977,21,6
5927,21,14
5927,21,4
5927,21,13
5895,21,7
5879,21,9
5879,21,3
5957,21,5
5703,22,11
5643,22,8
5601,22,6
5581,22,12
5557,22,14
5603,22,4
5573,22,0
5509,22,13
5607,22,9
5525,22,10
5601,22,7
5511,22,3
5553,22,5
5927,23,11
6115,23,0
5929,23,6
6023,23,12
6025,23,4
6073,23,13
6121,23,14
6075,23,8
6077,23,10
5851,23,7
6061,23,3
6159,23,5
6029,23,9
6229,24,11
6129,24,0
6115,24,14
6083,24,8
6071,24,10
6087,24,12
6141,24,13
6083,24,6
6179,24,4
6133,24,7
6135,24,9
6159,24,3
6127,24,5
6171,25,12
6169,25,0
5957,25,8
6119,25,6
6125,25,11
6171,25,14
6125,25,13
6171,25,4
6175,25,10
6113,25,7
6175,25,9
6125,25,3
6167,25,5
6195,26,12
6195,26,11
6193,26,8
6287,26,13
6171,26,4
6193,26,6
6239,26,0
6245,26,10
6241,26,14
6125,26,3
6125,26,7
6237,26,5
6245,26,9
6107,27,11
6241,27,13
6257,27,12
6245,27,10
6147,27,8
6213,27,0
6193,27,6
6241,27,4
6149,27,3
6241,27,14
6245,27,9
6149,27,7
6229,27,5
6153,28,11
6357,28,8
6405,28,4
6311,28,6
6357,28,0
6363,28,9
6361,28,13
6409,28,10
6359,28,14
6359,28,12
6185,28,7
6357,28,5
6359,28,3
6357,29,8
6357,29,0
6359,29,11
6359,29,12
6405,29,13
6357,29,6
6405,29,14
6405,29,4
6409,29,10
6409,29,9
6359,29,7
6359,29,3
6357,29,5
6375,30,8
6359,30,6
6315,30,11
6361,30,12
6359,30,0
6315,30,7
6363,30,4
6407,30,14
6361,30,13
6383,30,10
6411,30,9
6335,30,3
6359,30,5
6255,31,10
6347,31,6
6257,31,8
6321,31,0
6155,31,12
6255,31,11
6301,31,7
6365,31,13
6255,31,14
6255,31,4
6363,31,9
6357,31,3
6367,31,5
6062,32,6
6183,32,8
6091,32,12
6155,32,7
6047,32,14
6045,32,4
6137,32,11
5999,32,3
6135,32,0
6093,32,10
6013,32,13
6053,32,9
5997,32,5
6070,33,8
6214,33,12
6306,33,14
6355,33,4
6208,33,6
6313,33,11
6256,33,0
6512,33,10
6396,33,13
6498,33,5
6209,33,7
6355,33,3
6468,33,9
6544,34,4
6466,34,8
6544,34,13
6496,34,6
6498,34,11
6564,34,0
6498,34,12
6590,34,10
6546,34,14
6452,34,5
6498,34,3
6546,34,9
6500,34,7
6564,35,4
6514,35,8
6610,35,13
6498,35,12
6562,35,6
6562,35,0
6656,35,10
6576,35,14
6498,35,11
6562,35,5
6498,35,7
6564,35,3
6568,35,9
6528,36,0
6622,36,4
6626,36,8
6530,36,12
6576,36,10
6484,36,11
6482,36,6
6528,36,5
6668,36,14
6576,36,13
6578,36,9
6484,36,7
6576,36,3
6636,37,0
6480,37,4
6590,37,8
6528,37,12
6574,37,10
6544,37,11
6682,37,6
6480,37,5
6666,37,14
6782,37,13
6484,37,9
6592,37,7
6686,37,3
6556,38,12
6554,38,8
6604,38,4
6602,38,10
6600,38,6
6510,38,11
6506,38,0
6648,38,14
6524,38,7
6734,38,13
6508,38,5
6606,38,9
6606,38,3
6614,39,10
6614,39,4
6566,39,8
6566,39,12
6554,39,0
6602,39,11
6600,39,6
6660,39,14
6556,39,5
6700,39,13
6614,39,9
6558,39,3
6476,39,7
6520,40,8
6580,40,11
6572,40,0
6564,40,12
6660,40,14
6566,40,6
6758,40,13
6616,40,9
6524,40,4
6614,40,10
6490,40,3
6566,40,7
6476,40,5
6428,41,10
6474,41,13
6430,41,8
6318,41,12
6318,41,4
6364,41,0
6384,41,14
6338,41,6
6362,41,11
6318,41,9
6428,41,5
6416,41,3
6396,41,7
6308,42,8
6200,42,0
6156,42,4
6292,42,6
6196,42,12
6336,42,14
6250,42,11
6336,42,13
6204,42,10
6110,42,7
6204,42,3
6156,42,5
6250,42,9
6540,43,11
6354,43,0
6354,43,8
6428,43,12
6746,43,13
6488,43,6
6570,43,14
6540,43,4
6722,43,10
6616,43,9
6496,43,3
6450,43,7
6476,43,5
6582,44,0
6582,44,8
6586,44,3
6580,44,12
6664,44,14
6672,44,6
