5,6,0.328373,1,1,0
-1,-5,0.252737,1,2,0
-4,0,0.315141,1,2,0
5,4,0.299851,1,2,0
5,6,0.328373,1,2,0
-5,3,0.177708,1,2,0
-4,3,0.221615,1,2,0
-3,3,0.275131,1,2,0
-3,4,0.248095,1,2,0
2,-4,0.261658,1,2,0
6,2,0.189156,1,2,0
3,0,0.335466,1,2,0
-1,6,0.374963,1,3,0
-1,-5,0.252737,1,3,0
-4,0,0.315141,1,3,0
5,4,0.299851,1,3,0
5,6,0.328373,1,3,0
-5,3,0.177708,1,3,0
-3,-4,0.27025,1,3,0
-5,-1,0.229909,1,3,0
-4,3,0.221615,1,3,0
-3,3,0.275131,1,3,0
-3,4,0.248095,1,3,0
2,-4,0.261658,1,3,0
6,2,0.189156,1,3,0
3,0,0.335466,1,3,0
-1,6,0.374963,1,4,0
-1,-5,0.252737,1,4,0
-4,0,0.315141,1,4,0
5,4,0.299851,1,4,0
5,6,0.328373,1,4,0
-5,3,0.177708,1,4,0
-3,-4,0.27025,1,4,0
-4,3,0.221615,1,4,0
-5,-1,0.229909,1,4,0
-4,4,0.200279,1,4,0
-3,3,0.275131,1,4,0
-3,4,0.248095,1,4,0
2,-4,0.261658,1,4,0
-4,-1,0.325752,1,4,0
6,2,0.189156,1,4,0
3,0,0.335466,1,4,0
6,3,0.205654,1,4,0
-1,-5,0.252737,1,5,0
-1,6,0.374963,1,5,0
-4,0,0.315141,1,5,0
5,4,0.299851,1,5,0
5,5,0.327503,1,5,0
5,6,0.328373,1,5,0
-3,-4,0.27025,1,5,0
-5,3,0.177708,1,5,0
-4,3,0.221615,1,5,0
-5,-1,0.229909,1,5,0
-3,3,0.275131,1,5,0
-4,4,0.200279,1,5,0
-2,-4,0.330298,1,5,0
-3,4,0.248095,1,5,0
2,-4,0.261658,1,5,0
-4,-1,0.325752,1,5,0
6,2,0.189156,1,5,0
3,0,0.335466,1,5,0
6,3,0.205654,1,5,0
-1,-5,0.252737,1,6,0
-1,6,0.374963,1,6,0
-4,0,0.315141,1,6,0
5,4,0.299851,1,6,0
5,5,0.327503,1,6,0
5,6,0.328373,1,6,0
-3,-4,0.27025,1,6,0
-5,3,0.177708,1,6,0
-4,3,0.221615,1,6,0
-5,-1,0.229909,1,6,0
-3,3,0.275131,1,6,0
-4,4,0.200279,1,6,0
-2,-4,0.330298,1,6,0
-3,4,0.248095,1,6,0
2,-4,0.261658,1,6,0
-4,-1,0.325752,1,6,0
-3,5,0.229188,1,6,0
6,2,0.189156,1,6,0
3,0,0.335466,1,6,0
6,3,0.205654,1,6,0
-1,-5,0.252737,1,7,0
-1,6,0.374963,1,7,0
2,0,0.450577,1,7,0
-3,-1,0.483567,1,7,0
-4,0,0.315141,1,7,0
5,4,0.299851,1,7,0
5,5,0.327503,1,7,0
-6,3,0.143179,1,7,0
4,4,0.407934,1,7,0
5,6,0.328373,1,7,0
